"inputDataFilename","inputSHA1","intercept","interceptErr","firstOrderCoef","firstOrderCoefErr","secondOrderCoef","secondOrderCoefErr","rSquared"
"roomT-processed-peaks-with-vqn-5min-2.csv","2edeeff6e663a31d2d85773f6abcc1d092a14d4e","15610.7959788584","9.1119057378694","132.033678206679","0.692160475800726","-1.01394573377674","0.0127711551052175","0.999991292900293"
"roomT-processed-peaks-with-vqn-5min-1.csv","b052babd57e8c5e33f440d4f37ed23bb571198a0","15610.0646652654","3.31966040971858","132.095249551794","0.238784363353284","-1.01558479912493","0.00401060614936132","0.999994552939732"
"roomT-processed-peaks-with-vqn-1min.csv","7cd9c19e0ec461f462a212f11a34c575634a7d1b","15598.6791436897","3.11289377493019","132.875912357858","0.214443219143342","-1.02786128453359","0.00348939652605051","0.999996455484766"
"highT-processed-peaks-with-vqn-50_0C.csv","a7a01a24cf3709806847131c0dd747d25e624b0a","15614.0353564595","3.01218760231193","132.014774620275","0.216667734089007","-1.01423680837568","0.00363913672780954","0.999995514974686"
"highT-processed-peaks-with-vqn-48_5C.csv","2425eeb69fd69cdeb7882682e47a3fd196bfe9a1","15611.1954028714","3.01325233718733","132.257816757752","0.216744320850297","-1.01837610899032","0.00364042307391477","0.999995512115647"
"highT-processed-peaks-with-vqn-45_5C.csv","ab3a06388632bb961b518e30bb1717d0cbbe4e0a","15614.1414997653","2.86620208596057","131.991094469099","0.206166943562751","-1.01403692297436","0.00346276615451766","0.999995937830141"
