"inputDataFilename","inputSHA1","intercept","interceptErr","firstOrderCoef","firstOrderCoefErr","rSquared"
"roomT-processed-peaks-with-vqn-5min-2.csv","2edeeff6e663a31d2d85773f6abcc1d092a14d4e","134.497630707119","2.52390633481426","-2.04788536816917","0.0887907150152271","0.972575519261899"
"roomT-processed-peaks-with-vqn-5min-1.csv","b052babd57e8c5e33f440d4f37ed23bb571198a0","133.464953184533","1.23219335578606","-2.01504443655866","0.038865103055225","0.989691199585674"
"roomT-processed-peaks-with-vqn-1min.csv","7cd9c19e0ec461f462a212f11a34c575634a7d1b","134.315525356096","1.29194289894453","-2.03943999537359","0.0397285881089212","0.990230016434457"
"highT-processed-peaks-with-vqn-50_0C.csv","a7a01a24cf3709806847131c0dd747d25e624b0a","133.849560351156","1.27182617480426","-2.02700339371656","0.0401151776383075","0.989152497201551"
"highT-processed-peaks-with-vqn-48_5C.csv","2425eeb69fd69cdeb7882682e47a3fd196bfe9a1","134.01632974814","1.32226706960078","-2.03247124279799","0.0417061540587363","0.988347498540633"
"highT-processed-peaks-with-vqn-45_5C.csv","ab3a06388632bb961b518e30bb1717d0cbbe4e0a","133.68024115714","1.08661309684231","-2.02145194473242","0.0342732979297657","0.992015249886038"
