Wavelength,bxw2Absorbance,bxw0Absorbance
546.1692249,0.422385708,0.524207804
546.2281959,0.412507851,0.514802426
546.2871634,0.403136764,0.509568212
546.3461274,0.395277002,0.510141585
546.405088,0.386756833,0.496578596
546.4640452,0.378329907,0.481192519
546.5229989,0.369764936,0.47161608
546.5819492,0.361448568,0.452635587
546.6408961,0.353751197,0.441526215
546.6998395,0.34794539,0.431480306
546.7587794,0.343099728,0.423619628
546.817716,0.337345809,0.40691784
546.8766491,0.331496878,0.400017767
546.9355787,0.326477303,0.408927974
546.9945049,0.322297585,0.388577883
547.0534277,0.317863172,0.376491104
547.112347,0.316401784,0.384907363
547.1712629,0.318276123,0.379690609
547.2301753,0.321673306,0.372858202
547.2890843,0.324417045,0.394159718
547.3479899,0.326804084,0.404852314
547.406892,0.327351883,0.404189802
547.4657907,0.324662177,0.40221938
547.5246859,0.319331632,0.391918001
547.5835777,0.313317805,0.386941026
547.6424661,0.307226865,0.379670223
547.701351,0.30164643,0.368169002
547.7602325,0.297792527,0.363046913
547.8191105,0.298932249,0.355927204
547.8779851,0.309134844,0.355629032
547.9368563,0.331069934,0.361980908
547.995724,0.363995586,0.397797266
548.0545883,0.401719581,0.472234864
548.1134491,0.436475459,0.545715576
548.1723065,0.46104284,0.575995052
548.2311605,0.470109388,0.583576586
548.290011,0.464693052,0.578322144
548.348858,0.454239105,0.570934179
548.4077017,0.442268307,0.550636706
548.4665419,0.430387436,0.531919934
548.5253786,0.418764259,0.520938428
548.5842119,0.408228933,0.499068241
548.6430418,0.398577083,0.478988461
548.7018682,0.390215753,0.471009463
548.7606912,0.382726684,0.468647768
548.8195108,0.37608097,0.463096911
548.8783269,0.369509766,0.45442845
548.9371395,0.362825451,0.438368666
548.9959488,0.355403413,0.43045191
549.0547546,0.347572477,0.417678818
549.1135569,0.339985758,0.411742721
549.1723558,0.332745926,0.40651226
549.2311513,0.326904112,0.396743949
549.2899433,0.3221122,0.384343876
549.3487319,0.317852048,0.383773112
549.407517,0.314158836,0.375046526
549.4662987,0.313798221,0.367188642
549.525077,0.315682152,0.367570851
549.5838518,0.319958534,0.383468949
549.6426232,0.325578534,0.399741776
549.7013911,0.330926459,0.408468189
549.7601556,0.332313695,0.407627276
549.8189167,0.330298773,0.403581364
549.8776743,0.325914494,0.402886279
549.9364285,0.319887109,0.389570895
549.9951792,0.313276272,0.383692491
550.0539265,0.307320997,0.376697889
550.1126704,0.301145522,0.370969996
550.1714108,0.294282399,0.368233993
550.2301477,0.28760255,0.353994704
550.2888813,0.28285975,0.35705693
550.3476114,0.283127189,0.339463812
550.406338,0.293082735,0.328399292
550.4650612,0.314422755,0.352114452
550.523781,0.344350471,0.392621445
550.5824973,0.378764067,0.456320378
550.6412102,0.410047274,0.512901923
550.6999197,0.429502945,0.554785849
550.7586257,0.434229266,0.548015957
550.8173283,0.430402961,0.529334887
550.8760274,0.421632515,0.509560203
550.9347231,0.410874495,0.502498481
550.9934153,0.400555334,0.497456122
551.0521041,0.39147086,0.482417927
551.1107895,0.382321789,0.473156046
551.1694714,0.373746536,0.462365952
551.2281499,0.365753999,0.450017718
551.2868249,0.35925429,0.439681471
551.3454965,0.353604016,0.428864397
551.4041647,0.347927754,0.427882203
551.4628294,0.341672712,0.422043101
551.5214907,0.335586131,0.413076025
551.5801485,0.329012185,0.400606466
551.6388029,0.321074409,0.39271563
551.6974539,0.312867566,0.387932236
551.7561014,0.305408558,0.382794007
551.8147455,0.30011274,0.365068396
551.8733861,0.299405049,0.359150853
551.9320233,0.304529522,0.363902351
551.9906571,0.31328027,0.37555152
552.0492874,0.323060899,0.401543042
552.1079143,0.33122609,0.416398217
552.1665377,0.334602579,0.425986329
552.2251577,0.331922781,0.420671863
552.2837743,0.326205159,0.405310031
552.3423874,0.320174958,0.402081263
552.4009971,0.314217983,0.397185867
552.4596033,0.30825876,0.387811523
552.5182061,0.30303899,0.377188286
552.5768054,0.297358719,0.369723397
552.6354013,0.29074253,0.365404314
552.6939938,0.284201426,0.352771712
552.7525828,0.277327101,0.336406095
552.8111684,0.270913285,0.327866276
552.8697506,0.266086591,0.327915508
552.9283293,0.264835709,0.328018842
552.9869046,0.270228193,0.325985521
553.0454764,0.286237338,0.321912536
553.1040448,0.311926167,0.335021746
553.1626097,0.342967233,0.393759199
553.2211712,0.373879749,0.458453463
553.2797293,0.397531533,0.509898267
553.3382839,0.407522771,0.510972481
553.3968351,0.40478497,0.503343534
553.4553828,0.395486839,0.496291464
553.5139271,0.384384424,0.476654856
553.572468,0.37445182,0.456124079
553.6310054,0.365911098,0.453308077
553.6895394,0.358050013,0.444943845
553.7480699,0.350471082,0.436430428
553.806597,0.342230628,0.431025325
553.8651207,0.333084697,0.420629948
553.9236409,0.323585791,0.405336616
553.9821577,0.314171563,0.386281924
554.040671,0.305157373,0.374305696
554.0991809,0.297476801,0.372400641
554.1576874,0.291528237,0.357418053
554.2161904,0.286841523,0.345687685
554.27469,0.284320127,0.3447585
554.3331861,0.284709527,0.340683316
554.3916788,0.289295952,0.340335453
554.450168,0.297789981,0.33842893
554.5086538,0.308238736,0.362184427
554.5671362,0.318063666,0.389596317
554.6256151,0.325486322,0.401680331
554.6840906,0.328506094,0.407360184
554.7425627,0.325767515,0.412817935
554.8010313,0.320623282,0.398650553
554.8594965,0.31443128,0.381922941
554.9179582,0.308105418,0.377742388
554.9764165,0.302280027,0.364800298
555.0348713,0.297488949,0.360821468
555.0933227,0.29186975,0.352900642
555.1517707,0.286552139,0.351013792
555.2102152,0.281425583,0.344761495
555.2686563,0.275848743,0.338727132
555.3270939,0.269864016,0.332188391
555.3855281,0.264444234,0.32501097
555.4439589,0.259258723,0.314500329
555.5023862,0.254866427,0.310337561
555.5608101,0.251805587,0.305758837
555.6192306,0.251700074,0.296606243
555.6776476,0.256971852,0.297489193
555.7360611,0.270895565,0.297438291
555.7944712,0.293905967,0.313857229
555.8528779,0.322261535,0.363155068
555.9112812,0.350619195,0.421831787
555.9696809,0.373345022,0.469447403
556.0280773,0.385405733,0.487154579
556.0864702,0.385020333,0.474579227
556.1448597,0.377001494,0.45964975
556.2032457,0.366807716,0.442355366
556.2616283,0.357155899,0.431108372
556.3200075,0.347561514,0.424154851
556.3783832,0.338359682,0.414436549
556.4367555,0.329841891,0.40222706
556.4951243,0.321404512,0.393986157
556.5534897,0.313281833,0.388452146
556.6118516,0.305458028,0.375621114
556.6702101,0.298410063,0.358165256
556.7285652,0.291485365,0.353264444
556.7869168,0.284834772,0.353072279
556.845265,0.279161395,0.338960217
556.9036098,0.275886478,0.330642642
556.9619511,0.277327707,0.328843242
557.020289,0.285584083,0.330144542
557.0786234,0.299435506,0.348207477
557.1369544,0.314444524,0.378799152
557.1952819,0.327308181,0.410306062
557.253606,0.334679166,0.423233698
557.3119267,0.334010029,0.420669544
557.3702439,0.3274201,0.409644634
557.4285577,0.319043666,0.395941456
557.486868,0.310971847,0.386528364
557.5451749,0.303631886,0.372929556
557.6034784,0.29673488,0.369831335
557.6617784,0.289708925,0.36109013
557.720075,0.283006058,0.357003083
557.7783681,0.276597346,0.342981929
557.8366578,0.270603454,0.332932915
557.8949441,0.26492073,0.323899409
557.9532269,0.259679903,0.322465137
558.0115063,0.254173949,0.320056804
558.0697822,0.248925995,0.310564729
558.1280547,0.243533829,0.298753217
558.1863238,0.238534284,0.299124356
558.2445894,0.234360872,0.297142605
558.3028516,0.231351858,0.290553189
558.3611103,0.228875655,0.281054581
558.4193656,0.228591265,0.278555801
558.4776174,0.233727257,0.273801937
558.5358658,0.247102491,0.275870141
558.5941108,0.267803332,0.28995938
558.6523524,0.292611099,0.340169313
558.7105904,0.316325105,0.38792715
558.7688251,0.334420071,0.420507453
558.8270563,0.342531764,0.420597531
558.8852841,0.340542621,0.421393155
558.9435084,0.333886285,0.41789297
559.0017293,0.326313739,0.400414628
559.0599467,0.318266822,0.386641949
559.1181607,0.31013769,0.384345374
559.1763713,0.301708803,0.379411479
559.2345784,0.292988428,0.368371075
559.2927821,0.28495899,0.361604528
559.3509824,0.27735141,0.344373286
559.4091792,0.269839789,0.337238053
559.4673725,0.264194641,0.328825747
559.5255624,0.260353866,0.324511092
559.5837489,0.258890921,0.317496295
559.641932,0.262927214,0.31137648
559.7001116,0.273608253,0.315176084
559.7582877,0.289191132,0.328486704
559.8164604,0.306474236,0.365726793
559.8746297,0.321719234,0.403679823
559.9327956,0.330451009,0.425968732
559.990958,0.331019125,0.422437108
560.0491169,0.325287877,0.409654424
560.1072724,0.317683876,0.399523157
560.1654245,0.31114793,0.387947866
560.2235731,0.306553135,0.377347276
560.2817183,0.303315834,0.372595489
560.3398601,0.3005576,0.377611139
560.3979984,0.296461677,0.370424219
560.4561333,0.290505391,0.359094636
560.5142647,0.283317003,0.34908947
560.5723927,0.275672799,0.34233934
560.6305172,0.268739809,0.328965752
560.6886384,0.262402354,0.327145464
560.746756,0.257091758,0.326398506
560.8048703,0.252017877,0.313496385
560.862981,0.247153023,0.301816049
560.9210884,0.241499134,0.296559583
560.9791923,0.235542353,0.290136592
561.0372928,0.230276533,0.280813984
561.0953898,0.226640793,0.272383831
561.1534834,0.221723865,0.26146725
561.2115735,0.216971049,0.25475933
561.2696602,0.214082432,0.257071925
561.3277435,0.214564055,0.251985492
561.3858233,0.220221692,0.248222647
561.4438997,0.234723776,0.250756659
561.5019726,0.254512015,0.284110229
561.5600421,0.275809754,0.330901441
561.6181082,0.294191271,0.358843069
561.6761708,0.304499514,0.379390243
561.73423,0.305535619,0.378642797
561.7922857,0.301444286,0.371770311
561.850338,0.295413424,0.359376014
561.9083869,0.288717836,0.354047256
561.9664323,0.282533811,0.345946849
562.0244743,0.276571014,0.339447801
562.0825128,0.270330368,0.333103103
562.1405479,0.26407502,0.320530585
562.1985796,0.258047474,0.3135519
562.2566078,0.253169283,0.311842865
562.3146326,0.250710244,0.307574628
562.3726539,0.25393531,0.299938117
562.4306718,0.264494192,0.303395737
562.4886862,0.281074146,0.31043285
562.5466973,0.301254016,0.343892898
562.6047048,0.321276262,0.387409784
562.662709,0.335872464,0.419429088
562.7207096,0.341972901,0.423221158
562.7787069,0.341065502,0.414701659
562.8367007,0.335420006,0.404672676
562.8946911,0.327707905,0.399060651
562.952678,0.319480219,0.395900532
563.0106615,0.311149137,0.386688227
563.0686415,0.302508027,0.371670073
563.1266181,0.294093448,0.360385137
563.1845913,0.286443544,0.348558969
563.242561,0.279776127,0.341401905
563.3005273,0.273559283,0.333221637
563.3584902,0.267737513,0.330267656
563.4164496,0.262085745,0.324793317
563.4744055,0.257051951,0.315966731
563.532358,0.251310737,0.30977602
563.5903071,0.245635284,0.301255756
563.6482528,0.239772192,0.290286232
563.706195,0.233857467,0.280389706
563.7641337,0.227595977,0.277522859
563.822069,0.221802905,0.271160618
563.8800009,0.216972958,0.264385742
563.9379294,0.21244541,0.257605094
563.9958544,0.208258802,0.255929457
564.0537759,0.20415201,0.253077186
564.111694,0.200395309,0.247232873
564.1696087,0.196538985,0.238621063
564.2275199,0.193576849,0.231642057
564.2854277,0.193325515,0.237024465
564.3433321,0.199381393,0.235795567
564.401233,0.211673864,0.236916852
564.4591305,0.228255118,0.255929747
564.5170245,0.245982258,0.300366917
564.5749151,0.261536891,0.33192536
564.6328022,0.270198059,0.342732749
564.690686,0.271590294,0.337481447
564.7485662,0.267881421,0.329425367
564.8064431,0.262748146,0.324726307
564.8643164,0.257466293,0.318087857
564.9221864,0.252888369,0.309197671
564.9800529,0.247801725,0.303747547
565.037916,0.242431592,0.301737172
565.0957756,0.237319569,0.297835835
565.1536318,0.234628538,0.282392331
565.2114845,0.23591415,0.275043197
565.2693338,0.245350945,0.281543872
565.3271797,0.262886942,0.294758328
565.3850221,0.285188863,0.33091085
565.4428611,0.306680556,0.381038587
565.5006966,0.324465807,0.416793665
565.5585287,0.332986806,0.417227133
565.6163574,0.331586617,0.414051698
565.6741826,0.325282798,0.404282777
565.7320044,0.318080979,0.386213433
565.7898227,0.309802693,0.376886995
565.8476376,0.302237471,0.368862197
565.9054491,0.295378265,0.363167696
565.9632571,0.288548475,0.353575445
566.0210617,0.281403337,0.344196773
566.0788628,0.275103745,0.339468644
566.1366605,0.268964831,0.330356011
566.1944548,0.263103555,0.32655746
566.2522456,0.256915072,0.32011655
566.310033,0.251081701,0.314273202
566.3678169,0.245343285,0.298297189
566.4255974,0.240787599,0.293060267
566.4833744,0.236964275,0.289995168
566.5411481,0.233941652,0.289124841
566.5989182,0.23072768,0.288323894
566.656685,0.22700845,0.280969294
566.7144482,0.221877159,0.272182003
566.7722081,0.216504863,0.259641278
566.8299645,0.210774993,0.254863151
566.8877175,0.20508575,0.250047026
566.945467,0.199583795,0.24943774
567.0032131,0.19465422,0.241026471
567.0609557,0.189947186,0.235794609
567.1186949,0.186120505,0.230226263
567.1764307,0.18319284,0.226359807
567.234163,0.180184318,0.217470875
567.2918919,0.177862558,0.214538541
567.3496174,0.178054577,0.208349844
567.4073394,0.182561825,0.207460422
567.4650579,0.19174172,0.214656666
567.522773,0.205133901,0.235488641
567.5804847,0.218888501,0.269840302
567.638193,0.230173039,0.294618835
567.6958978,0.236194969,0.30141975
567.7535991,0.237217572,0.296879001
567.811297,0.235259145,0.291548799
567.8689915,0.232559318,0.283768726
567.9266826,0.22940077,0.291000054
567.9843702,0.225807133,0.289397754
568.0420543,0.222250926,0.274895957
568.099735,0.219413164,0.26597679
568.1574123,0.220452881,0.264221947
568.2150861,0.229191306,0.262130504
568.2727565,0.246127385,0.272341138
568.3304235,0.267029341,0.308735529
568.388087,0.288290246,0.360748935
568.4457471,0.305580362,0.394906003
568.5034037,0.313771298,0.399454264
568.5610569,0.313574098,0.388699352
568.6187066,0.308791868,0.380767272
568.676353,0.302633199,0.379658352
568.7339958,0.295904752,0.371870531
568.7916353,0.289301774,0.356863922
568.8492712,0.28215552,0.347601207
568.9069038,0.274825409,0.346638532
568.9645329,0.267538452,0.337795796
569.0221586,0.260938866,0.323639773
569.0797808,0.25445348,0.314128864
569.1373996,0.248029634,0.312450209
569.1950149,0.242915403,0.301291016
569.2526268,0.238638062,0.29465207
569.3102353,0.234700973,0.289438964
569.3678403,0.231262695,0.289234575
569.4254419,0.22842374,0.281057439
569.48304,0.224893683,0.279677039
569.5406347,0.220921959,0.273739938
569.598226,0.216391349,0.270080631
569.6558138,0.211495923,0.260354886
569.7133982,0.206789578,0.253023282
569.7709791,0.201895909,0.250427818
569.8285566,0.197109852,0.240209253
569.8861307,0.192774297,0.23500797
569.9437013,0.188466746,0.229115014
570.0012685,0.183787424,0.226727046
570.0588322,0.180003614,0.227012629
570.1163925,0.176594189,0.227219698
570.1739494,0.173271622,0.224560423
570.2315028,0.170481053,0.216226326
570.2890528,0.167721987,0.210693288
570.3465993,0.164557376,0.201847446
570.4041424,0.161425195,0.197265426
570.461682,0.159615949,0.193196858
570.5192183,0.160687944,0.189619057
570.576751,0.166383656,0.197174126
570.6342804,0.17624578,0.206659249
570.6918063,0.188209938,0.223846038
570.7493287,0.199367196,0.25202063
570.8068477,0.207414187,0.265373033
570.8643633,0.209975718,0.260084206
570.9218754,0.207962981,0.256967589
570.9793841,0.20408049,0.253468457
571.0368893,0.200108871,0.247225128
571.0943911,0.196783798,0.242087709
571.1518895,0.195371448,0.238691724
571.2093844,0.199078306,0.235705454
571.2668759,0.210409385,0.237523628
571.324364,0.229029872,0.254867521
571.3818486,0.251243926,0.299084191
571.4393297,0.272951513,0.345315684
571.4968074,0.289274613,0.37188746
571.5542817,0.296164181,0.371480902
571.6117526,0.294506661,0.363006549
571.66922,0.288704732,0.361852639
571.7266839,0.282272639,0.347549574
571.7841444,0.275596407,0.338122616
571.8416015,0.269312022,0.330710239
571.8990552,0.263101573,0.326582792
571.9565054,0.257649844,0.317888944
572.0139521,0.252316801,0.314131419
572.0713954,0.247449448,0.303565088
572.1288353,0.24367597,0.297794061
572.1862717,0.241330906,0.293416196
572.2437047,0.239535585,0.28796148
572.3011343,0.238071657,0.288869549
572.3585604,0.236366091,0.285112549
572.4159831,0.233432213,0.282965042
572.4734023,0.229378875,0.283455718
572.5308181,0.224435976,0.270986578
572.5882305,0.218951584,0.267163179
572.6456394,0.21401041,0.264132992
572.7030448,0.209117317,0.254200755
572.7604469,0.203335475,0.251507952
572.8178454,0.197636412,0.244011216
572.8752406,0.19287281,0.239449386
572.9326323,0.188358412,0.233702596
572.9900206,0.183474712,0.230243953
573.0474054,0.179652778,0.225189822
573.1047868,0.175819265,0.218950379
573.1621647,0.171944413,0.21191042
573.2195392,0.168195576,0.198768535
573.2769103,0.165087304,0.197457334
573.3342779,0.162164756,0.193851861
573.3916421,0.159399672,0.196507545
573.4490028,0.156387858,0.196209364
573.5063601,0.153429363,0.188663565
573.563714,0.150673683,0.17772008
573.6210644,0.147835385,0.178730181
573.6784114,0.14540825,0.177482852
573.7357549,0.144007928,0.174358896
573.793095,0.144810599,0.17202095
573.8504317,0.14895237,0.170887
573.9077649,0.155461034,0.179258494
573.9650947,0.16274724,0.199991363
574.022421,0.169707239,0.216958564
574.0797439,0.174193932,0.216481661
574.1370634,0.174531181,0.214900572
574.1943794,0.172446405,0.211141172
574.251692,0.170390834,0.210938255
574.3090011,0.170732593,0.208102916
574.3663068,0.177342189,0.204605404
574.423609,0.192004847,0.209873895
574.4809079,0.211970968,0.233101831
574.5382032,0.233623838,0.28555773
574.5954952,0.252910968,0.328495929
574.6527837,0.265041954,0.336917685
574.7100687,0.268209747,0.337919563
574.7673503,0.265195549,0.334305736
574.8246285,0.260653449,0.326167336
574.8819032,0.256104688,0.31288875
574.9391745,0.251041963,0.307000216
574.9964423,0.245734003,0.300561845
575.0537067,0.240196549,0.296285413
575.1109677,0.235235616,0.28494862
575.1682252,0.232497515,0.288017703
575.2254793,0.23177223,0.283003125
575.28273,0.231858535,0.283607537
575.3399772,0.23247376,0.296714875
575.3972209,0.231568259,0.296316676
575.4544612,0.228442078,0.283619059
575.5116981,0.224098106,0.276617347
575.5689316,0.219007276,0.271044153
575.6261616,0.214036832,0.265395331
575.6833881,0.208902741,0.257893718
575.7406112,0.203635736,0.250150611
575.7978309,0.198554761,0.243702813
575.8550472,0.193913944,0.236198624
575.91226,0.189716754,0.23100393
575.9694693,0.186442342,0.226277074
576.0266752,0.183126833,0.226562925
576.0838777,0.179646609,0.223478857
576.1410767,0.176060259,0.213306545
576.1982723,0.172018491,0.206043723
576.2554645,0.167373381,0.203119215
576.3126532,0.163096792,0.202457569
576.3698385,0.15888338,0.198661378
576.4270203,0.155092257,0.191194662
576.4841987,0.151319461,0.190348856
576.5413737,0.148105492,0.183102905
576.5985452,0.145153987,0.177052301
576.6557132,0.14231699,0.173799575
576.7128779,0.139010259,0.170847174
576.770039,0.13584632,0.169091334
576.8271968,0.132847788,0.16170599
576.8843511,0.13004333,0.161220381
576.941502,0.127552262,0.158839492
576.9986494,0.125454938,0.153679971
577.0557934,0.12402493,0.151850412
577.1129339,0.12432531,0.154076489
577.170071,0.126798199,0.155693063
577.2272047,0.130892197,0.154273406
577.2843349,0.135663181,0.164319911
577.3414617,0.140303342,0.179318966
577.398585,0.142854153,0.182154061
577.4557049,0.14333363,0.185008971
577.5128214,0.143029619,0.180683831
577.5699344,0.146419215,0.179891561
577.627044,0.156422104,0.180855439
577.6841501,0.172549636,0.188589023
577.7412528,0.191342283,0.229522606
577.7983521,0.20993211,0.279130933
577.8554479,0.224092137,0.298835306
577.9125403,0.230307815,0.304818523
577.9696292,0.230016958,0.297609173
578.0267147,0.226980666,0.288755548
578.0837968,0.223422013,0.284354927
578.1408754,0.220066421,0.279846813
578.1979506,0.21742961,0.270893197
578.2550223,0.217404384,0.268820945
578.3120906,0.219564765,0.260552429
578.3691554,0.223124503,0.264886668
578.4262169,0.226068723,0.274011835
578.4832748,0.227983227,0.286420607
578.5403294,0.227451288,0.286916283
578.5973804,0.223666103,0.27641089
578.6544281,0.216547427,0.273700624
578.7114723,0.21202825,0.262729496
578.7685131,0.207255145,0.249284832
578.8255504,0.202569666,0.25272982
578.8825843,0.199301343,0.246952223
578.9396147,0.197909802,0.241022411
578.9966417,0.193843653,0.236564633
579.0536653,0.189970987,0.232876984
579.1106854,0.185940229,0.226618177
579.1677021,0.181759745,0.218031503
579.2247154,0.177364455,0.214476203
579.2817252,0.173293253,0.202150583
579.3387315,0.169289247,0.201448236
579.3957344,0.16558704,0.198901136
579.4527339,0.161674004,0.192014941
579.50973,0.157734474,0.189032701
579.5667226,0.153866464,0.183481094
579.6237117,0.150274797,0.181740768
579.6806974,0.146449628,0.180160323
579.7376797,0.142790468,0.178995386
579.7946586,0.139664757,0.169089275
579.851634,0.136563293,0.164925178
579.9086059,0.133199143,0.164048973
579.9655744,0.13034775,0.158534457
580.0225395,0.127920124,0.153322162
580.0795011,0.125609654,0.150480689
580.1364593,0.123207784,0.144143442
580.1934141,0.121176846,0.139264068
580.2503654,0.118896294,0.135150424
580.3073133,0.116767435,0.137001041
580.3642577,0.114488837,0.141342326
580.4211987,0.112141154,0.137009279
580.4781362,0.110137403,0.135611179
580.5350704,0.109589744,0.132198908
580.592001,0.110205636,0.130393056
580.6489283,0.11297669,0.13632678
580.705852,0.117561297,0.1349223
580.7627724,0.122509431,0.144199845
580.8196893,0.126760244,0.149265056
580.8766028,0.131784808,0.155705579
580.9335128,0.14040018,0.153945877
580.9904194,0.153795702,0.158597683
581.0473225,0.170002842,0.179925344
581.1042222,0.186495727,0.223194324
581.1611185,0.200404449,0.252397144
581.2180113,0.207453374,0.263712726
581.2749007,0.206970523,0.257803022
581.3317866,0.202958314,0.247844244
581.3886691,0.199294578,0.237852157
581.4455482,0.198043097,0.238055156
581.5024238,0.200868031,0.235144738
581.559296,0.206518605,0.241314191
581.6161647,0.212982936,0.258661013
581.67303,0.218419036,0.272739586
581.7298919,0.221506161,0.27814072
581.7867503,0.220498784,0.270612845
581.8436053,0.216757957,0.261986586
581.9004568,0.211940914,0.260445705
581.9573049,0.206534388,0.256556608
582.0141496,0.200903168,0.252559192
582.0709908,0.195345625,0.247330088
582.1278286,0.190002457,0.237262871
582.1846629,0.18494368,0.23092389
582.2414938,0.180182065,0.231027402
582.2983212,0.175614699,0.223417374
582.3551453,0.171555596,0.212217637
582.4119658,0.167673427,0.20929216
582.468783,0.164198348,0.203965731
582.5255966,0.160765637,0.200834436
582.5824069,0.157335725,0.196959586
582.6392137,0.153753991,0.188671583
582.6960171,0.150401844,0.182740356
582.752817,0.146761919,0.178542356
582.8096135,0.143939993,0.180232104
582.8664065,0.141034198,0.174852553
582.9231961,0.137843107,0.162008913
582.9799823,0.134956733,0.160253387
583.036765,0.132323138,0.154821961
583.0935443,0.129398859,0.149069113
583.1503202,0.126977448,0.147293001
583.2070926,0.125022902,0.146657257
583.2638615,0.122843088,0.14700784
583.320627,0.120912917,0.145053373
583.3773891,0.119466792,0.141109488
583.4341478,0.117816655,0.144337933
583.490903,0.115592145,0.142127407
583.5476547,0.112884764,0.141296312
583.604403,0.109866684,0.132490872
583.6611479,0.106559466,0.12882865
583.7178894,0.103812275,0.128930966
583.7746274,0.101493787,0.123276323
583.8313619,0.099824627,0.120713382
583.888093,0.097913052,0.121412569
583.9448207,0.095495684,0.119346795
584.0015449,0.0927483,0.116508821
584.0582657,0.090459863,0.115871013
584.1149831,0.088920195,0.115269052
584.171697,0.089518032,0.111523169
584.2284075,0.09179761,0.108512786
584.2851145,0.096221333,0.118213643
584.3418181,0.105058623,0.121017888
584.3985182,0.118809932,0.129446289
584.455215,0.134338522,0.145252245
584.5119082,0.150453306,0.178530109
584.5685981,0.164577235,0.2057245
584.6252844,0.172782768,0.217937369
584.6819674,0.175044479,0.215712708
584.7386469,0.176011299,0.211362569
584.795323,0.179124271,0.20774128
584.8519956,0.185149452,0.211618566
584.9086648,0.193382046,0.226764367
584.9653305,0.20174087,0.25139998
585.0219928,0.207316963,0.260797101
585.0786517,0.208329927,0.261501113
585.1353071,0.205686686,0.252806395
585.1919591,0.201590669,0.24653372
585.2486076,0.196497701,0.239914076
585.3052527,0.191213015,0.238975872
585.3618944,0.186305341,0.23226101
585.4185326,0.181956321,0.223252751
585.4751674,0.177223805,0.210427139
585.5317987,0.173078832,0.204483706
585.5884266,0.169356129,0.204823099
585.6450511,0.165813543,0.202052135
585.7016721,0.162205305,0.199819452
585.7582897,0.158932291,0.196943504
585.8149038,0.155747142,0.186293604
585.8715145,0.152936772,0.185778847
585.9281218,0.15015321,0.182639619
585.9847256,0.147019855,0.180684072
586.041326,0.144106709,0.172543885
586.0979229,0.141127089,0.168604865
586.1545164,0.137566142,0.168065748
586.2111064,0.134459853,0.166237733
586.2676931,0.131539634,0.163840928
586.3242762,0.128489878,0.15989756
586.380856,0.125425947,0.155580016
586.4374322,0.122948699,0.156674062
586.4940051,0.120220302,0.149215289
586.5505745,0.117989776,0.142499227
586.6071405,0.115454405,0.142869206
586.663703,0.112863752,0.146034704
586.7202621,0.110135758,0.1446364
586.7768177,0.107540276,0.135882214
586.8333699,0.104770188,0.131055055
586.8899187,0.102546916,0.125424125
586.946464,0.100662896,0.122502116
587.0030059,0.099054386,0.119294335
587.0595444,0.097800975,0.117751084
587.1160794,0.096538379,0.116417095
587.1726109,0.094785162,0.112667765
587.229139,0.092959615,0.110738212
587.2856637,0.091031948,0.109800917
587.342185,0.088765253,0.108438289
587.3987028,0.086844313,0.109900178
587.4552171,0.085378496,0.108162985
587.511728,0.083552208,0.104566954
587.5682355,0.081652882,0.10063332
587.6247396,0.079738068,0.098407951
587.6812402,0.078048969,0.097368101
587.7377373,0.076981101,0.096206736
587.794231,0.077690337,0.092039132
587.8507213,0.081842051,0.09219745
587.9072081,0.090820878,0.097822464
587.9636915,0.103135895,0.114345663
588.0201715,0.11710725,0.140756647
588.076648,0.130781312,0.170060617
588.1331211,0.142843736,0.178749882
588.1895907,0.153514933,0.177787011
588.2460569,0.164482673,0.184239124
588.3025196,0.175436348,0.197641868
588.358979,0.185737846,0.226615112
588.4154348,0.193911847,0.242653055
588.4718872,0.196763432,0.246551847
588.5283362,0.194257445,0.247758514
588.5847818,0.189738288,0.239490354
588.6412239,0.184520839,0.231822503
588.6976626,0.179378966,0.226502376
588.7540978,0.17554977,0.217796773
588.8105296,0.17197021,0.209304318
588.8669579,0.167100939,0.20533715
588.9233828,0.162180283,0.200266625
588.9798043,0.157476351,0.196410787
589.0362223,0.152886837,0.191923234
589.0926369,0.148560879,0.187073634
589.149048,0.145162263,0.184631664
589.2054557,0.142285934,0.178561752
589.26186,0.139747077,0.174371279
589.3182608,0.137051146,0.169008839
589.3746582,0.134635194,0.165624309
589.4310521,0.13260831,0.163474322
589.4874426,0.130740247,0.160005608
589.5438297,0.128550223,0.157799141
589.6002133,0.125730955,0.154418591
589.6565935,0.122858287,0.149790414
589.7129702,0.11993394,0.145341873
589.7693435,0.117120216,0.1403803
589.8257134,0.114727357,0.137049572
589.8820798,0.112912288,0.132591828
589.9384428,0.111094686,0.132008349
589.9948023,0.1092406,0.133425337
590.0511584,0.107213068,0.130960896
590.107511,0.10451556,0.126791235
590.1638602,0.101879468,0.122171419
590.220206,0.098995789,0.118640354
590.2765483,0.095959065,0.12127967
590.3328872,0.093144046,0.12103307
590.3892227,0.090392285,0.115912039
590.4455547,0.087681481,0.114150591
590.5018833,0.085293218,0.115977878
590.5582084,0.083193944,0.1106901
590.6145301,0.08136397,0.10730767
590.6708483,0.080345787,0.106795949
590.7271631,0.07955995,0.104182011
590.7834745,0.079089382,0.097894124
590.8397824,0.07879605,0.09292703
590.8960869,0.078538272,0.092565248
590.9523879,0.077953209,0.092604219
591.0086856,0.076939444,0.09095666
591.0649797,0.075709563,0.085999626
591.1212704,0.074384817,0.08719727
