Wavelength,roomT1min1,roomT5min1,roomT5min2
574.5382032,0.100186181,0.102123042,0.103549408
574.5954952,0.103279406,0.105312878,0.106979981
574.6527837,0.109176857,0.112518373,0.114653727
574.7100687,0.115184942,0.118727947,0.120939235
574.7673503,0.11933539,0.122576011,0.125528955
574.8246285,0.120810283,0.124028239,0.127410015
574.8819032,0.120213749,0.124003909,0.127336288
574.9391745,0.11960214,0.12357718,0.126316377
574.9964423,0.11929587,0.123043187,0.125622977
575.0537067,0.117910664,0.121943282,0.123870135
575.1109677,0.116466254,0.119536705,0.121509223
575.1682252,0.114824689,0.116904045,0.11889369
575.2254793,0.113739747,0.115125402,0.117040745
575.28273,0.112694781,0.11346098,0.114535297
575.3399772,0.112236416,0.111931984,0.112955797
575.3972209,0.112152698,0.111480671,0.11241158
575.4544612,0.111899437,0.11215981,0.112961795
575.5116981,0.112189999,0.112610479,0.11404204
575.5689316,0.111253505,0.11357829,0.115609763
575.6261616,0.109777625,0.113367306,0.11560036
575.6833881,0.109136862,0.113553145,0.115471789
575.7406112,0.109628896,0.114953722,0.116657571
575.7978309,0.108844645,0.11371187,0.11571766
575.8550472,0.106759636,0.111323668,0.113178989
575.91226,0.105606103,0.109795284,0.111289434
575.9694693,0.103726871,0.107906697,0.109491888
576.0266752,0.101813218,0.106422985,0.108186304
576.0838777,0.100434787,0.103784162,0.105563585
576.1410767,0.099155167,0.101811503,0.103433397
576.1982723,0.097582101,0.100211395,0.102015102
576.2554645,0.096865554,0.099352107,0.101219872
576.3126532,0.096314212,0.098859601,0.100698892
576.3698385,0.096168913,0.098842897,0.10043421
576.4270203,0.095161091,0.098791058,0.100300044
576.4841987,0.094828311,0.098959686,0.100367136
576.5413737,0.094582611,0.098472847,0.099408933
576.5985452,0.093323366,0.096642039,0.09749817
576.6557132,0.092006375,0.094470316,0.095085325
576.7128779,0.091744769,0.094046138,0.094400117
576.770039,0.091067282,0.094381486,0.094643923
576.8271968,0.091186831,0.094991852,0.095278863
576.8843511,0.089976173,0.095009036,0.095126533
576.941502,0.090474756,0.095025339,0.095001533
576.9986494,0.091317733,0.094617905,0.094768705
577.0557934,0.092382986,0.094688745,0.094852532
577.1129339,0.093583174,0.094837853,0.095487751
577.170071,0.093202622,0.094401049,0.095551938
577.2272047,0.092250501,0.093343487,0.094547326
577.2843349,0.09218603,0.093130594,0.094555503
577.3414617,0.092261998,0.093604662,0.095270778
577.398585,0.093854643,0.095695101,0.097327895
577.4557049,0.094936655,0.097772562,0.09905696
577.5128214,0.095705993,0.098978942,0.100171007
577.5699344,0.094920253,0.098592199,0.099879196
577.627044,0.094049096,0.097362569,0.098299423
577.6841501,0.092566948,0.095313902,0.096405829
577.7412528,0.09208361,0.094096989,0.095748261
577.7983521,0.093266423,0.0949607,0.096760034
577.8554479,0.097767126,0.099202321,0.10137294
577.9125403,0.103347063,0.104486441,0.106989257
577.9696292,0.107038409,0.108345143,0.110672349
578.0267147,0.109216966,0.110486478,0.112718293
578.0837968,0.11008032,0.111893234,0.114249755
578.1408754,0.108928525,0.112010146,0.114250604
578.1979506,0.108434157,0.11183791,0.114259802
578.2550223,0.107376083,0.111078995,0.113775968
578.3120906,0.106772792,0.111051326,0.113588425
578.3691554,0.105733368,0.110302225,0.112934493
578.4262169,0.105288923,0.109745591,0.11226671
578.4832748,0.105165512,0.11015256,0.112724138
578.5403294,0.106539313,0.111070382,0.114055237
578.5973804,0.105911623,0.111085616,0.114278351
578.6544281,0.105259106,0.111579907,0.115068983
578.7114723,0.105441918,0.109631484,0.112689288
578.7685131,0.105128304,0.105338503,0.107532295
578.8255504,0.104092518,0.10647122,0.110086389
578.8825843,0.104617783,0.106209181,0.109315207
578.9396147,0.104427598,0.105279522,0.107917988
578.9966417,0.103978603,0.105112616,0.10756459
579.0536653,0.102668383,0.104001825,0.106598165
579.1106854,0.10251977,0.1047734,0.107333434
579.1677021,0.102581764,0.105291878,0.107586777
579.2247154,0.100970997,0.104910629,0.107590763
579.2817252,0.100729354,0.103536383,0.106020712
579.3387315,0.100044183,0.101467036,0.104010306
579.3957344,0.100793879,0.100473772,0.103231688
579.4527339,0.101225378,0.100059145,0.103151702
579.50973,0.100410926,0.099603478,0.102620095
579.5667226,0.099289301,0.098963904,0.102127399
579.6237117,0.098678497,0.099191156,0.101564429
579.6806974,0.097986582,0.099243519,0.100813776
579.7376797,0.095910311,0.097001367,0.098230469
579.7946586,0.094916769,0.09605858,0.097295275
579.851634,0.093820856,0.094719511,0.095847972
579.9086059,0.092633588,0.09404027,0.094811207
579.9655744,0.091149914,0.092887582,0.09344432
580.0225395,0.09107707,0.092591352,0.093705024
580.0795011,0.09023043,0.091706485,0.092850227
580.1364593,0.089822045,0.091217921,0.092250771
580.1934141,0.089367803,0.091224279,0.091976604
580.2503654,0.088391709,0.091231347,0.091929404
580.3073133,0.087986894,0.09117217,0.092264042
580.3642577,0.087393335,0.091659543,0.092641116
580.4211987,0.08650211,0.091795875,0.092689299
580.4781362,0.086206748,0.091391809,0.092857227
580.5350704,0.085163726,0.090183891,0.091761387
580.592001,0.083970044,0.089168963,0.090944117
580.6489283,0.08328578,0.08823,0.089955959
580.705852,0.083259964,0.088489556,0.090087869
580.7627724,0.083455808,0.087968366,0.08946948
580.8196893,0.08414655,0.089034202,0.090581444
580.8766028,0.084483482,0.089988686,0.091313878
580.9335128,0.087446705,0.091559609,0.09286333
580.9904194,0.088609368,0.092488059,0.093548333
581.0473225,0.088905096,0.093623065,0.094416544
581.1042222,0.090509862,0.094242497,0.094539587
581.1611185,0.095137982,0.097287506,0.097658862
581.2180113,0.099906402,0.101019207,0.101584397
581.2749007,0.104792821,0.106177634,0.106801914
581.3317866,0.10761483,0.109598365,0.109891663
581.3886691,0.107411479,0.1098338,0.110466798
581.4455482,0.107115409,0.108926788,0.109768565
581.5024238,0.107107528,0.109042811,0.109535907
581.559296,0.106627762,0.109139517,0.109721344
581.6161647,0.105629995,0.108788135,0.109902199
581.67303,0.105805402,0.109230437,0.11075655
581.7298919,0.106943666,0.112076605,0.113503481
581.7867503,0.108123305,0.114743177,0.116204928
581.8436053,0.108490876,0.116458494,0.117988915
581.9004568,0.107493735,0.11582494,0.117488513
581.9573049,0.107629562,0.115177604,0.117014411
582.0141496,0.107218379,0.113895947,0.115572544
582.0709908,0.105109798,0.11221736,0.113828532
582.1278286,0.103928049,0.110338155,0.111750192
582.1846629,0.102893042,0.108305798,0.109623777
582.2414938,0.100428495,0.105331963,0.106536203
582.2983212,0.099493538,0.103706038,0.104610984
582.3551453,0.099866296,0.10329251,0.104158814
582.4119658,0.099991963,0.103244262,0.104395625
582.468783,0.100375499,0.1033628,0.104333852
582.5255966,0.100165658,0.103220006,0.104468714
582.5824069,0.099145902,0.101985826,0.102910989
582.6392137,0.098363562,0.100539164,0.101267172
582.6960171,0.097976448,0.09893915,0.099344727
582.752817,0.097053348,0.0981999,0.098597756
582.8096135,0.09812493,0.096925292,0.097330603
582.8664065,0.097239229,0.096339009,0.097104309
582.9231961,0.096150531,0.096232849,0.097429407
582.9799823,0.094704988,0.096114522,0.097485901
583.036765,0.093863115,0.096796695,0.097650461
583.0935443,0.094367586,0.098031338,0.098859863
583.1503202,0.09367208,0.097641397,0.098583662
583.2070926,0.091835656,0.096161273,0.097214019
583.2638615,0.089876976,0.094849039,0.096055074
583.320627,0.089270427,0.094757605,0.096160218
583.3773891,0.088756933,0.094428947,0.095695164
583.4341478,0.087730952,0.093778922,0.094691198
583.490903,0.087047748,0.092149322,0.092859616
583.5476547,0.086250594,0.090597352,0.091339803
583.604403,0.085810738,0.089404672,0.09010671
583.6611479,0.084698044,0.088874006,0.08965168
583.7178894,0.084770417,0.087940804,0.089363054
583.7746274,0.086358327,0.087851094,0.08952399
583.8313619,0.086399988,0.087288994,0.089160687
583.888093,0.086041845,0.08641831,0.088702988
583.9448207,0.086248994,0.087028933,0.089542139
584.0015449,0.085873695,0.087959053,0.090327757
584.0582657,0.085078664,0.088819101,0.090527738
584.1149831,0.084603111,0.089954568,0.091548399
584.171697,0.085539921,0.091164333,0.092628932
584.2284075,0.085359378,0.091624603,0.093092288
584.2851145,0.084706721,0.091777559,0.09262013
584.3418181,0.084162151,0.091805758,0.092234632
584.3985182,0.084580147,0.091853123,0.092469188
584.455215,0.084680315,0.091726911,0.092536272
584.5119082,0.086094222,0.091998423,0.093155006
584.5685981,0.088085347,0.093055482,0.094387343
584.6252844,0.092898171,0.096262013,0.097186376
584.6819674,0.096356493,0.098294119,0.098936382
584.7386469,0.098648576,0.099802622,0.100270149
584.795323,0.100168536,0.100522856,0.101413304
584.8519956,0.100398809,0.100844739,0.101936094
584.9086648,0.100390441,0.100785458,0.102090224
584.9653305,0.100908306,0.100792082,0.102138462
585.0219928,0.102436414,0.102837984,0.103837693
585.0786517,0.105464025,0.105633748,0.106465255
585.1353071,0.108156999,0.107909291,0.108839392
585.1919591,0.107542881,0.10737932,0.107830991
585.2486076,0.106662106,0.105834128,0.106415774
585.3052527,0.106051025,0.104459723,0.105081187
585.3618944,0.105171624,0.104510628,0.105262974
585.4185326,0.10327582,0.103556404,0.104046249
585.4751674,0.102326222,0.102154436,0.102908265
585.5317987,0.101295873,0.100150512,0.101125211
585.5884266,0.099396051,0.098795518,0.099810042
585.6450511,0.09757913,0.097443495,0.098793081
585.7016721,0.096350531,0.096791215,0.098510023
585.7582897,0.095440539,0.097126703,0.098468221
585.8149038,0.094810588,0.097234516,0.098579398
585.8715145,0.094523093,0.096729191,0.098110752
585.9281218,0.094061575,0.096509642,0.098277677
585.9847256,0.093346531,0.096199478,0.098406441
586.041326,0.092886152,0.096614071,0.098977161
586.0979229,0.091334124,0.095915481,0.09851786
586.1545164,0.09008707,0.09501492,0.097996283
586.2111064,0.089303008,0.094248703,0.097630848
586.2676931,0.089266069,0.0937894,0.096970294
586.3242762,0.087834378,0.092471378,0.095400258
586.380856,0.087578056,0.090926021,0.093919385
586.4374322,0.087734916,0.089764739,0.092792384
586.4940051,0.087728779,0.089704399,0.092483565
586.5505745,0.087097298,0.089248106,0.091713859
586.6071405,0.087319513,0.089870038,0.091832718
586.663703,0.086394586,0.088659096,0.090379975
586.7202621,0.084813112,0.08788988,0.089171963
586.7768177,0.084743512,0.087731618,0.088525306
586.8333699,0.08465921,0.088502471,0.089042894
586.8899187,0.084258356,0.088162883,0.088509055
586.946464,0.085126557,0.088503253,0.088675057
587.0030059,0.085957505,0.088051707,0.088338295
587.0595444,0.086564116,0.087784704,0.088411564
587.1160794,0.086198596,0.086970125,0.087992816
587.1726109,0.085798104,0.086922555,0.088054166
587.229139,0.084172222,0.085955527,0.087029527
587.2856637,0.083276569,0.085804716,0.087211802
587.342185,0.082656151,0.084521152,0.085644666
587.3987028,0.082723749,0.084325134,0.085798868
587.4552171,0.081900882,0.083535836,0.084843901
587.511728,0.080483422,0.083406669,0.084832162
587.5682355,0.078597687,0.081927235,0.083806706
587.6247396,0.077179406,0.081131915,0.083204131
587.6812402,0.076105591,0.080188105,0.082503857
587.7377373,0.075395471,0.07929042,0.082225764
587.794231,0.075144245,0.079144614,0.082018698
587.8507213,0.074994478,0.079675699,0.082457592
587.9072081,0.073776467,0.079669751,0.082429728
587.9636915,0.07381035,0.080599433,0.083082891
588.0201715,0.075083096,0.082215828,0.084311853
588.076648,0.077014058,0.084719013,0.08655632
588.1331211,0.081107999,0.088481752,0.090213062
588.1895907,0.085125575,0.092127061,0.093847458
588.2460569,0.086571989,0.093244995,0.095048802
588.3025196,0.087442829,0.094188096,0.096296901
588.358979,0.089085269,0.095305285,0.096704309
588.4154348,0.091264979,0.09741685,0.098455185
588.4718872,0.095365932,0.100889474,0.101929061
588.5283362,0.09743559,0.10422501,0.105624914
588.5847818,0.098819772,0.106605933,0.108272865
588.6412239,0.098832148,0.107622534,0.109223647
588.6976626,0.098647741,0.107137009,0.10852236
588.7540978,0.097528731,0.105512772,0.106685105
588.8105296,0.095319492,0.10389631,0.104793282
588.8669579,0.094065658,0.102736831,0.104124594
588.9233828,0.093852078,0.101691823,0.103347068
588.9798043,0.094103152,0.100132681,0.101897232
589.0362223,0.093940218,0.098619973,0.100809982
589.0926369,0.092904534,0.097353503,0.09966996
589.149048,0.091770868,0.095794309,0.098312128
589.2054557,0.090746148,0.094468229,0.096919339
589.26186,0.090389245,0.093258613,0.095184843
589.3182608,0.090116706,0.092658566,0.094220278
589.3746582,0.090327542,0.092133636,0.093335064
589.4310521,0.090485071,0.091391465,0.092490851
589.4874426,0.088965326,0.090039464,0.090897934
589.5438297,0.087489093,0.0888466,0.090022049
589.6002133,0.085786253,0.087862369,0.089267191
589.6565935,0.085380959,0.08810685,0.089519703
589.7129702,0.085357271,0.089106737,0.090450005
589.7693435,0.085259067,0.090091945,0.091716515
589.8257134,0.084354992,0.08992904,0.091751973
589.8820798,0.083242588,0.089608678,0.091513342
589.9384428,0.082752499,0.089557435,0.091388446
589.9948023,0.081230638,0.088874041,0.0907053
590.0511584,0.080656863,0.088361743,0.08982459
590.107511,0.080854965,0.088041614,0.089903077
590.1638602,0.081259805,0.088833491,0.090568976
590.220206,0.081409624,0.089879977,0.091238865
590.2765483,0.082146794,0.089898165,0.091347141
590.3328872,0.082011125,0.089371985,0.090566475
590.3892227,0.08181153,0.088660249,0.089810604
590.4455547,0.082368726,0.088105548,0.089384405
590.5018833,0.082030052,0.086258953,0.087579642
590.5582084,0.082174745,0.085797669,0.087032758
590.6145301,0.081615966,0.085225641,0.086672617
590.6708483,0.080797512,0.084789009,0.086883467
590.7271631,0.079680678,0.084373969,0.08670822
590.7834745,0.079125535,0.083978686,0.086266952
590.8397824,0.078659759,0.082817138,0.084893424
590.8960869,0.077661333,0.081049943,0.082316745
590.9523879,0.076848651,0.080345334,0.081289282
591.0086856,0.077108068,0.081413472,0.082273312
591.0649797,0.076085464,0.081165872,0.082061241
591.1212704,0.075470091,0.081142972,0.081840292
591.1775577,0.075132153,0.080854658,0.081226623
591.2338416,0.075050347,0.081117904,0.081203171
591.290122,0.07473327,0.080123136,0.080536373
591.3463989,0.074655382,0.080267587,0.080766901
591.4026724,0.07479189,0.080004202,0.079797182
591.4589425,0.075298853,0.079600518,0.07927958
591.5152091,0.075593107,0.078608235,0.078125307
591.5714723,0.075953287,0.078596295,0.078177427
591.6277321,0.076719661,0.077775653,0.077277483
591.6839884,0.076343343,0.077264104,0.077143183
591.7402413,0.076509304,0.07816896,0.078010908
591.7964907,0.080172309,0.08169155,0.081652284
591.8527367,0.083696819,0.084488834,0.085007154
591.9089793,0.087453157,0.088174137,0.088924101
591.9652184,0.091757922,0.092675991,0.093193799
592.0214541,0.094829614,0.096657061,0.096827039
592.0776863,0.096573705,0.099285164,0.099245119
592.1339151,0.097600094,0.100889017,0.101464266
592.1901404,0.09659055,0.100394808,0.101282135
592.2463623,0.095921449,0.100941258,0.101504002
592.3025808,0.095422551,0.101360679,0.10138287
592.3587958,0.093973789,0.100422458,0.100128585
592.4150074,0.093026292,0.098955993,0.09877285
592.4712156,0.092914752,0.098317589,0.098542556
592.5274203,0.092623513,0.097884507,0.098349001
592.5836216,0.092157336,0.097499719,0.097729506
592.6398194,0.090828199,0.096135831,0.097130422
592.6960138,0.091276805,0.095950802,0.09726957
592.7522047,0.092089221,0.095574953,0.097201047
592.8083922,0.091160343,0.094148382,0.095706333
592.8645763,0.090666943,0.093383181,0.095157281
592.9207569,0.08906589,0.092957841,0.095262792
592.9769341,0.088026511,0.091558987,0.093763616
593.0331078,0.086374177,0.089973389,0.092374663
593.0892781,0.085906861,0.08922697,0.091253297
593.145445,0.087263812,0.089028537,0.09073487
593.2016084,0.087556653,0.088602509,0.089887676
593.2577684,0.086458278,0.087521308,0.08855191
593.3139249,0.084677735,0.084606797,0.085650832
593.370078,0.083262093,0.083010543,0.084170633
593.4262277,0.082079361,0.081781559,0.082955861
593.4823739,0.081783018,0.082165349,0.083082533
593.5385167,0.081856613,0.082346682,0.08295592
593.594656,0.081931359,0.083094505,0.083506554
593.6507919,0.080768052,0.082272639,0.082538712
593.7069244,0.079518863,0.081659011,0.081778974
593.7630534,0.078585633,0.08102408,0.080933849
593.819179,0.077589512,0.080424919,0.080539554
593.8753011,0.076882459,0.07895565,0.079101545
593.9314198,0.076465044,0.078177036,0.078542525
593.987535,0.077345895,0.077644653,0.078283335
594.0436468,0.077876332,0.077664052,0.078506129
594.0997552,0.077197832,0.077452235,0.07841184
594.1558601,0.0760598,0.077466265,0.0784604
594.2119616,0.075058148,0.076681326,0.077508698
594.2680597,0.075183837,0.076459643,0.077239594
594.3241543,0.075721807,0.076938493,0.077499781
594.3802455,0.075708461,0.076501244,0.077135131
594.4363332,0.074436487,0.074769692,0.075475114
594.4924175,0.074604768,0.074869195,0.075529974
594.5484983,0.075300555,0.076553005,0.076858131
594.6045757,0.075872342,0.078586641,0.078579317
594.6606497,0.075034488,0.079786973,0.07978684
594.7167202,0.075154171,0.080861295,0.080986755
594.7727873,0.075362977,0.081276437,0.081375991
594.8288509,0.074949886,0.080685058,0.081124311
594.8849111,0.074683258,0.080493279,0.080810208
594.9409679,0.074928728,0.080295052,0.080947962
594.9970212,0.074889791,0.079259594,0.080483094
595.0530711,0.074367676,0.07787256,0.079600913
595.1091175,0.074966297,0.077543238,0.079534419
595.1651605,0.075146287,0.077662344,0.079680277
595.2212001,0.075011186,0.077285853,0.079401427
595.2772362,0.075428207,0.077845339,0.079369336
595.3332689,0.074301088,0.077072681,0.078533084
595.3892981,0.074529073,0.077533178,0.078984183
595.4453239,0.075095737,0.078405276,0.079966224
595.5013463,0.076767459,0.080514665,0.082057806
595.5573652,0.079524645,0.08383264,0.085016179
595.6133807,0.083975641,0.088575852,0.089483971
595.6693927,0.088107345,0.093155787,0.093883373
595.7254013,0.089749765,0.095010108,0.095934971
595.7814065,0.090359103,0.095684985,0.096573517
595.8374082,0.089492623,0.096106487,0.097063683
595.8934065,0.088712856,0.096241189,0.097712274
595.9494013,0.089237933,0.0963915,0.098225703
596.0053927,0.089202285,0.095724454,0.097843266
596.0613806,0.088545039,0.094702673,0.096987102
596.1173651,0.087836979,0.093516627,0.096083901
596.1733462,0.087199691,0.093547369,0.096426105
596.2293238,0.086945439,0.092993306,0.095806578
596.285298,0.086255158,0.092481265,0.094867674
596.3412688,0.086702635,0.092266905,0.094250438
596.3972361,0.086516885,0.091246515,0.092822029
596.4531999,0.086945385,0.090720313,0.091594355
596.5091604,0.086604913,0.090181038,0.090415156
596.5651174,0.085822026,0.089699766,0.089904906
596.6210709,0.085357285,0.088638164,0.089258963
596.677021,0.084430529,0.087625375,0.088559821
596.7329677,0.083499511,0.08763304,0.088901429
596.7889109,0.08157113,0.086681233,0.088550294
596.8448507,0.080247095,0.086533448,0.08872779
596.900787,0.07913522,0.086077792,0.088613034
596.9567199,0.079072117,0.085597711,0.08842893
597.0126494,0.078151972,0.084464281,0.087061402
597.0685754,0.076709266,0.083059778,0.085301902
597.124498,0.076685017,0.083148835,0.084955765
597.1804171,0.077466649,0.083624724,0.085320929
597.2363328,0.078201468,0.082958982,0.084752268
597.2922451,0.078089015,0.081705454,0.083724426
597.3481539,0.077839695,0.080864812,0.082748283
597.4040593,0.077776708,0.08124445,0.083315904
597.4599612,0.078290419,0.081787562,0.084024653
597.5158597,0.078259143,0.081537405,0.084022119
597.5717548,0.078268773,0.08086063,0.083103222
597.6276464,0.077736127,0.079637027,0.081450108
597.6835345,0.077697349,0.079621491,0.080863735
597.7394193,0.078727959,0.080164426,0.081093253
597.7953006,0.079046193,0.080066101,0.080940588
597.8511784,0.078820264,0.079554486,0.080595876
597.9070528,0.078151134,0.079540575,0.080166968
597.9629238,0.077715324,0.079789225,0.080270229
598.0187913,0.076007703,0.079446605,0.079705316
598.0746554,0.075672148,0.079418739,0.080237355
598.1305161,0.07568682,0.078833433,0.079914414
598.1863733,0.07565443,0.078080852,0.079269606
598.242227,0.075722955,0.076743381,0.0776709
598.2980774,0.075088366,0.07608728,0.07718482
598.3539243,0.074313152,0.075423234,0.076835429
598.4097677,0.073945794,0.074832715,0.076504444
598.4656077,0.073262674,0.074335142,0.075797635
598.5214443,0.073218213,0.074214122,0.075647099
598.5772774,0.073048362,0.074208743,0.075845739
598.6331071,0.071512431,0.073748105,0.075116632
598.6889333,0.070870584,0.073641973,0.074369192
598.7447561,0.071067966,0.074369673,0.074662992
598.8005755,0.070785808,0.074193752,0.074531448
598.8563914,0.071725656,0.075049867,0.074637857
598.9122039,0.071346938,0.074282949,0.073867979
598.9680129,0.071825867,0.074224294,0.07446109
599.0238185,0.071203474,0.074910713,0.07491735
599.0796207,0.071176487,0.075908365,0.076068528
599.1354194,0.071729053,0.0767969,0.076589699
599.1912147,0.071587181,0.07728775,0.077666175
599.2470065,0.072962975,0.07876371,0.079664204
599.3027949,0.076832917,0.082677657,0.084198337
599.3585799,0.081124867,0.086587547,0.088680144
599.4143614,0.085264129,0.090331453,0.09272535
599.4701395,0.088376689,0.093098374,0.095412599
599.5259141,0.08882379,0.094150661,0.09638669
599.5816853,0.087995503,0.093359283,0.095514512
599.6374531,0.088335191,0.09302873,0.095104319
599.6932174,0.087791425,0.091873367,0.093786535
599.7489782,0.08661227,0.091090902,0.093085657
599.8047357,0.086792882,0.09072128,0.092817363
599.8604897,0.085623814,0.08958916,0.091943587
599.9162402,0.084608818,0.089327445,0.091614074
599.9719873,0.084808418,0.089841849,0.092501774
600.027731,0.085382175,0.089852658,0.09290522
600.0834712,0.08535267,0.08846591,0.091901389
600.139208,0.084270904,0.086666067,0.090068445
600.1949414,0.083950879,0.085893789,0.089161635
600.2506713,0.083761883,0.084358006,0.087660581
600.3063977,0.083461225,0.084174849,0.087294746
600.3621208,0.083441882,0.083960394,0.086954976
600.4178403,0.082840084,0.083134005,0.085870095
600.4735565,0.08142475,0.083208739,0.08520937
600.5292692,0.080238265,0.082930795,0.084468263
600.5849785,0.079822844,0.082586242,0.083952462
600.6406843,0.079554529,0.082025493,0.083639835
600.6963867,0.080274336,0.082417483,0.083786545
600.7520856,0.080367106,0.082952006,0.084501005
600.8077811,0.080045243,0.082649502,0.084368092
600.8634732,0.078883112,0.082782427,0.084744962
600.9191618,0.077163435,0.081995887,0.083915941
600.974847,0.076057028,0.081500192,0.08320658
601.0305287,0.076137241,0.081131822,0.082573163
601.086207,0.076337006,0.080448471,0.082133527
601.1418819,0.075618587,0.078900882,0.081018394
601.1975533,0.074550243,0.077340281,0.079686298
601.2532213,0.075105526,0.076684692,0.078852402
601.3088858,0.075633261,0.075858535,0.077691358
601.3645469,0.074504026,0.07458808,0.076161975
601.4202045,0.073486937,0.074241418,0.075455011
601.4758588,0.072886269,0.073927943,0.074710224
601.5315095,0.073188186,0.074587199,0.075350748
601.5871569,0.073159686,0.074472133,0.074991615
601.6428008,0.071671975,0.073877434,0.074750338
601.6984412,0.070595549,0.073319134,0.074496949
601.7540782,0.06979179,0.072636889,0.073934383
601.8097118,0.069890249,0.072387319,0.073265209
601.8653419,0.070325412,0.07241315,0.072709414
601.9209686,0.070174964,0.072461096,0.072655298
601.9765919,0.069696243,0.072316475,0.072827241
602.0322117,0.06884267,0.071709636,0.071789498
602.087828,0.06732913,0.070464472,0.070677214
602.143441,0.067646335,0.070704442,0.071057021
602.1990505,0.068656779,0.07158527,0.072276753
602.2546565,0.067536373,0.071334499,0.072193341
602.3102591,0.067042695,0.072237011,0.073209715
602.3658583,0.066556887,0.072822065,0.073893594
602.421454,0.067021588,0.073156408,0.07466564
602.4770463,0.067191887,0.073095483,0.074986558
602.5326351,0.06758992,0.072994009,0.075401361
602.5882205,0.067696651,0.072810453,0.075121389
602.6438025,0.067292391,0.072053605,0.074227837
602.699381,0.067913937,0.071899409,0.074097628
602.7549561,0.06876996,0.071800609,0.073755015
602.8105277,0.067999074,0.071033665,0.072873549
602.8660959,0.068067084,0.071162196,0.07283366
602.9216607,0.068376578,0.071246018,0.07287972
602.977222,0.067983897,0.070917067,0.072684099
603.0327799,0.067611439,0.070884794,0.072636235
603.0883343,0.068382089,0.071927745,0.073833598
603.1438853,0.0720196,0.07526676,0.076915069
603.1994329,0.075848219,0.078353305,0.079281828
603.254977,0.077911504,0.079182422,0.079965693
603.3105177,0.079028634,0.08045835,0.081265554
603.3660549,0.080726045,0.08224052,0.083054517
603.4215887,0.082569404,0.084740178,0.085565143
603.4771191,0.083096725,0.085954563,0.086797928
603.532646,0.083179786,0.086545814,0.087417479
603.5881694,0.082976957,0.085560291,0.086712016
603.6436895,0.082674442,0.08443373,0.086113345
603.6992061,0.082659336,0.084177887,0.086264753
603.7547192,0.081726158,0.084368799,0.086389202
603.8102289,0.081935104,0.084078255,0.085959911
603.8657352,0.081999073,0.085236818,0.086934241
603.921238,0.0822223,0.085458764,0.087287328
603.9767374,0.083505453,0.085860193,0.087789182
604.0322334,0.083893322,0.085254768,0.087121905
604.0877259,0.08381096,0.084835063,0.086343827
604.1432149,0.083649198,0.084543159,0.085807466
604.1987006,0.08328345,0.084538391,0.085744094
604.2541827,0.082748116,0.084245365,0.085451972
604.3096615,0.083032172,0.085014604,0.08618363
604.3651368,0.081947854,0.08456566,0.085433962
604.4206087,0.080852911,0.083516403,0.084222737
604.4760771,0.080460208,0.082238949,0.082575585
604.5315421,0.079305188,0.080857296,0.08129027
604.5870036,0.078319119,0.07930866,0.080003191
604.6424617,0.077392531,0.07797668,0.078999688
604.6979164,0.076298674,0.076796632,0.078174279
604.7533676,0.07479729,0.076474703,0.078092807
604.8088154,0.075635335,0.076961772,0.078552544
604.8642597,0.075773684,0.076581685,0.078378626
604.9197006,0.074788481,0.075489208,0.077404645
604.9751381,0.074750062,0.075798902,0.077739682
605.0305721,0.074208832,0.075831726,0.077755834
605.0860026,0.074102094,0.075633773,0.077255638
605.1414298,0.074398072,0.075746359,0.076989446
605.1968535,0.073209132,0.076062243,0.076949683
605.2522737,0.073181591,0.076110617,0.076593329
605.3076906,0.074164983,0.077046683,0.077333978
605.3631039,0.074515733,0.076276694,0.076715904
605.4185139,0.074457254,0.075718612,0.076238181
605.4739203,0.074951101,0.075770509,0.076430341
605.5293234,0.074310135,0.075204829,0.076093779
605.584723,0.074639981,0.075541758,0.076174855
605.6401192,0.075519699,0.077117254,0.077725018
605.6955119,0.075146629,0.07682391,0.077546765
605.7509012,0.074426631,0.075913996,0.07626685
605.8062871,0.075002407,0.077230752,0.077396138
605.8616695,0.073331534,0.076741899,0.076942119
605.9170484,0.07155947,0.075950466,0.076068159
605.972424,0.071416329,0.076134193,0.075970604
606.027796,0.070083591,0.075231199,0.074890981
606.0831647,0.068051481,0.073553826,0.073560132
606.1385299,0.068313534,0.073524692,0.073892795
606.1938917,0.068847763,0.074007536,0.07459679
606.24925,0.069884386,0.074464877,0.074979256
606.3046049,0.070368951,0.075911997,0.076065382
606.3599563,0.070517415,0.076998607,0.076877136
606.4153043,0.070609747,0.077455999,0.077232195
606.4706489,0.070191303,0.076508263,0.07650588
606.52599,0.06984776,0.076240074,0.076810798
606.5813277,0.069957364,0.075783293,0.0767356
606.6366619,0.069092189,0.075265888,0.076271939
606.6919927,0.068520179,0.073828084,0.074931013
606.7473201,0.068247286,0.073033654,0.074401026
606.802644,0.068157962,0.073360151,0.074882311
606.8579645,0.067870105,0.073461202,0.074772465
606.9132815,0.068230739,0.07398172,0.074854511
606.9685951,0.06993121,0.075044743,0.076191068
607.0239053,0.071678717,0.076345805,0.077009376
607.079212,0.074053792,0.078909825,0.078694611
607.1345153,0.076455291,0.080779601,0.080244772
607.1898151,0.078108411,0.081484374,0.081210514
607.2451115,0.078772525,0.08200626,0.081724836
607.3004044,0.07838877,0.081842102,0.08101874
607.355694,0.077781518,0.081280178,0.080562468
607.41098,0.077887306,0.081327559,0.080569757
