Wavelength,45_5C_Abs,48_5C_Abs,50_0C_Abs
544.634773,0.34418749,0.499318906,0.403204906
544.6938334,0.338652625,0.487101906,0.399658812
544.7528904,0.336059387,0.484216425,0.399034152
544.8119439,0.329879581,0.479778745,0.391652643
544.8709939,0.325747038,0.474881833,0.387712726
544.9300406,0.321589003,0.465973814,0.383344437
544.9890837,0.320730074,0.462605378,0.382133901
545.0481235,0.32399468,0.461828436,0.383808798
545.1071598,0.328582328,0.473158708,0.389022659
545.1661927,0.338506124,0.492199254,0.401112371
545.2252221,0.343196903,0.493291977,0.404689829
545.2842481,0.339422866,0.487718922,0.398846861
545.3432706,0.325479759,0.471458044,0.387110922
545.4022897,0.31938937,0.460561776,0.378654823
545.4613054,0.321566347,0.459474822,0.37883034
545.5203176,0.322714415,0.468612967,0.382494536
545.5793264,0.328095244,0.481948997,0.391822214
545.6383317,0.355379867,0.523186579,0.425609723
545.6973336,0.404134792,0.597867077,0.490027954
545.7563321,0.459582478,0.676506947,0.558288979
545.8153271,0.477861063,0.694257074,0.566647092
545.8743187,0.474641166,0.678054585,0.560389591
545.9333068,0.46713972,0.677397857,0.553171042
545.9922915,0.465100304,0.670491416,0.549691006
546.0512727,0.458175868,0.653686638,0.535784018
546.1102506,0.449912232,0.644174539,0.528480036
546.1692249,0.439993605,0.623852791,0.516256739
546.2281959,0.428249715,0.608492657,0.50303312
546.2871634,0.417591119,0.596306251,0.490968439
546.3461274,0.41286556,0.59272573,0.486965412
546.405088,0.404883315,0.580426232,0.479347816
546.4640452,0.401219477,0.571610063,0.472630271
546.5229989,0.395662515,0.567611346,0.46488123
546.5819492,0.38787658,0.558207317,0.457625954
546.6408961,0.379887862,0.544132381,0.446635556
546.6998395,0.372881538,0.537717828,0.442910308
546.7587794,0.363805048,0.521643815,0.429756016
546.817716,0.350940749,0.500160521,0.411381572
546.8766491,0.347689737,0.494147252,0.405833121
546.9355787,0.345086408,0.493988389,0.403771113
546.9945049,0.332890514,0.472369929,0.386043978
547.0534277,0.332245844,0.474496309,0.388805986
547.112347,0.331251101,0.475225541,0.388637502
547.1712629,0.332296545,0.474254165,0.385498647
547.2301753,0.331814337,0.471134217,0.383278116
547.2890843,0.329163294,0.466156557,0.381588378
547.3479899,0.333144139,0.471315771,0.386301788
547.406892,0.341258141,0.488027085,0.401742111
547.4657907,0.346506382,0.501709607,0.413225106
547.5246859,0.343783718,0.495666123,0.408871828
547.5835777,0.336903184,0.48262556,0.397590775
547.6424661,0.332237776,0.475287414,0.392410473
547.701351,0.321245857,0.45854125,0.380026338
547.7602325,0.312626951,0.44706652,0.369834387
547.8191105,0.31133729,0.446628154,0.368854884
547.8779851,0.307867318,0.444312176,0.367940658
547.9368563,0.303432599,0.438363695,0.364474155
547.995724,0.305402578,0.438890437,0.362640605
548.0545883,0.324586403,0.474206089,0.386538011
548.1134491,0.371386768,0.550072211,0.443892243
548.1723065,0.427005587,0.638367404,0.515699536
548.2311605,0.463753053,0.682019913,0.554654426
548.290011,0.46958903,0.683009718,0.560373955
548.348858,0.46465489,0.670181697,0.55414373
548.4077017,0.449346971,0.649083054,0.537435946
548.4665419,0.439069577,0.637296833,0.522761116
548.5253786,0.435148719,0.623414101,0.51388696
548.5842119,0.425258639,0.607214986,0.502252458
548.6430418,0.41359218,0.588818464,0.486787252
548.7018682,0.404212258,0.576392252,0.478161681
548.7606912,0.394570037,0.560333086,0.463597882
548.8195108,0.389071653,0.556875146,0.455089821
548.8783269,0.381875162,0.549045578,0.448065752
548.9371395,0.373186747,0.536918054,0.435427475
548.9959488,0.368460078,0.532749587,0.434904377
549.0547546,0.36533049,0.530039262,0.433149903
549.1135569,0.356819256,0.510533327,0.417075144
549.1723558,0.346350964,0.497944566,0.406750677
549.2311513,0.337896707,0.483372059,0.395219661
549.2899433,0.333873777,0.478886914,0.392550532
549.3487319,0.33433228,0.47433117,0.389732478
549.407517,0.329888598,0.47060897,0.386843074
549.4662987,0.326265019,0.473005801,0.386457492
549.525077,0.322802119,0.458884081,0.380939851
549.5838518,0.319144781,0.454948664,0.376044076
549.6426232,0.324168227,0.465503733,0.381607254
549.7013911,0.336867437,0.484281813,0.392198678
549.7601556,0.348458884,0.507452803,0.410330041
549.8189167,0.348717983,0.502519876,0.413348496
549.8776743,0.342415072,0.489754067,0.404489133
549.9364285,0.343457762,0.492318622,0.405559469
549.9951792,0.339085531,0.484866972,0.400109394
550.0539265,0.333067938,0.4757959,0.391737328
550.1126704,0.325170267,0.464191322,0.383111705
550.1714108,0.31969824,0.462188153,0.382959208
550.2301477,0.314675266,0.455729914,0.377040082
550.2888813,0.311219963,0.450903784,0.372468841
550.3476114,0.300984512,0.435484226,0.360671848
550.406338,0.296649483,0.426632458,0.357542094
550.4650612,0.294930497,0.426118377,0.353347306
550.523781,0.295158188,0.427831291,0.352189991
550.5824973,0.31066211,0.456232986,0.368807664
550.6412102,0.347100724,0.5129753,0.409975845
550.6999197,0.406976317,0.610867686,0.488330299
550.7586257,0.439488156,0.647076454,0.524804776
550.8173283,0.440476517,0.6423975,0.525730201
550.8760274,0.433801762,0.622855193,0.511039966
550.9347231,0.425213615,0.606387549,0.501446146
550.9934153,0.415731393,0.59790199,0.494162613
551.0521041,0.40261986,0.581200617,0.477389374
551.1107895,0.392825474,0.561687449,0.462389178
551.1694714,0.386552173,0.550663352,0.456889704
551.2281499,0.378878881,0.540418441,0.448718189
551.2868249,0.368782437,0.528544216,0.436723339
551.3454965,0.36181546,0.515940401,0.429822094
551.4041647,0.365022635,0.518334941,0.430555223
551.4628294,0.359192717,0.512230713,0.423541201
551.5214907,0.353708891,0.503671457,0.416657829
551.5801485,0.347086608,0.495012921,0.410893865
551.6388029,0.3388002,0.480891471,0.401793801
551.6974539,0.329775845,0.474598313,0.3924308
551.7561014,0.329983679,0.471246604,0.387939002
551.8147455,0.323551665,0.464995257,0.382189929
551.8733861,0.317603885,0.449050624,0.374624931
551.9320233,0.310677015,0.436163351,0.364322811
551.9906571,0.31193812,0.442851981,0.364052537
552.0492874,0.316345793,0.452925592,0.36758576
552.1079143,0.327489515,0.468083909,0.385697423
552.1665377,0.34633176,0.498097469,0.408798021
552.2251577,0.352134678,0.50452829,0.414967687
552.2837743,0.347831917,0.49513192,0.407451614
552.3423874,0.345630006,0.490994278,0.405019484
552.4009971,0.342222751,0.480382857,0.397440598
552.4596033,0.339209302,0.477290092,0.395197016
552.5182061,0.333431057,0.474492056,0.392120352
552.5768054,0.327228557,0.464497529,0.388146374
552.6354013,0.322647707,0.458605375,0.380440739
552.6939938,0.316764792,0.446976839,0.370409381
552.7525828,0.307319138,0.433335671,0.359830922
552.8111684,0.30287192,0.428997973,0.355411223
552.8697506,0.2967462,0.419308146,0.350984074
552.9283293,0.294080328,0.412335318,0.343972869
552.9869046,0.290949909,0.403199049,0.336946963
553.0454764,0.288475978,0.404308895,0.335831484
553.1040448,0.286134252,0.401381762,0.333557653
553.1626097,0.289456267,0.412141775,0.336760472
553.2211712,0.316101387,0.456865457,0.370460025
553.2797293,0.367280995,0.543182756,0.439681224
553.3382839,0.409150744,0.602877539,0.489123534
553.3968351,0.41750058,0.599882596,0.493642119
553.4553828,0.414065973,0.588555327,0.489685169
553.5139271,0.407278179,0.582215603,0.48278927
553.572468,0.398233902,0.563630326,0.46975495
553.6310054,0.385922433,0.546471855,0.456018584
553.6895394,0.370747825,0.529820685,0.441313821
553.7480699,0.368274546,0.529109269,0.439083417
553.806597,0.362684335,0.516431442,0.429980222
553.8651207,0.356646356,0.511220391,0.425354903
553.9236409,0.34796619,0.498323474,0.41566881
553.9821577,0.341661573,0.48680206,0.403341484
554.040671,0.332778072,0.473532195,0.393584298
554.0991809,0.325647622,0.462156261,0.386492904
554.1576874,0.324130101,0.459958418,0.382328741
554.2161904,0.317578168,0.445681374,0.372831655
554.27469,0.309148781,0.433239257,0.363108611
554.3331861,0.305243115,0.424435295,0.354751958
554.3916788,0.305277626,0.427919524,0.357553174
554.450168,0.303835975,0.430039259,0.354173782
554.5086538,0.301895446,0.432727098,0.356261046
554.5671362,0.310207566,0.448931321,0.36930147
554.6256151,0.327037569,0.474300348,0.388509905
554.6840906,0.341295577,0.49581781,0.408606061
554.7425627,0.350190308,0.502855576,0.413743899
554.8010313,0.350881563,0.50015295,0.41330735
554.8594965,0.33945716,0.48112228,0.400009051
554.9179582,0.330238099,0.471489061,0.390547196
554.9764165,0.326207095,0.455950248,0.379057341
555.0348713,0.32549111,0.45106946,0.373801186
555.0933227,0.319250268,0.44301295,0.369351143
555.1517707,0.316272275,0.443809772,0.366930008
555.2102152,0.312455112,0.439589934,0.362047289
555.2686563,0.305680424,0.428353575,0.355778945
555.3270939,0.294645523,0.412321613,0.344168955
555.3855281,0.293632864,0.416099243,0.345606592
555.4439589,0.290285413,0.410702339,0.337920142
555.5023862,0.289870103,0.404131534,0.334218455
555.5608101,0.282037241,0.391729476,0.32415615
555.6192306,0.27572423,0.388985149,0.319479619
555.6776476,0.273986475,0.390222564,0.318764704
555.7360611,0.275421891,0.391390089,0.321204994
555.7944712,0.273780059,0.389097103,0.320141805
555.8528779,0.283482255,0.401235784,0.332054861
555.9112812,0.304563281,0.437482872,0.359939736
555.9696809,0.34377911,0.507670887,0.411974214
556.0280773,0.380982644,0.559791028,0.457989699
556.0864702,0.391920064,0.566537109,0.464591082
556.1448597,0.38347215,0.551665302,0.455504341
556.2032457,0.371304306,0.529852443,0.438683015
556.2616283,0.364540628,0.52343419,0.430941898
556.3200075,0.361271122,0.524410208,0.431186247
556.3783832,0.355077624,0.511399138,0.425078814
556.4367555,0.34268392,0.490691544,0.412835446
556.4951243,0.336827807,0.484072749,0.403687579
556.5534897,0.332403225,0.478197652,0.397005625
556.6118516,0.330460975,0.467477259,0.391731268
556.6702101,0.323770259,0.459419017,0.382615101
556.7285652,0.317412551,0.449570638,0.373036227
556.7869168,0.311055175,0.444919575,0.367297721
556.845265,0.305172009,0.435178827,0.359077303
556.9036098,0.29824522,0.421917345,0.349800575
556.9619511,0.292468619,0.416607271,0.345842368
557.020289,0.288442767,0.409519027,0.339202711
557.0786234,0.291841366,0.407267217,0.338663093
557.1369544,0.295141796,0.414192185,0.342772581
557.1952819,0.311923023,0.455335944,0.366679384
557.253606,0.343917597,0.510241263,0.410711386
557.3119267,0.356043333,0.51789256,0.423811554
557.3702439,0.35232553,0.510277005,0.4215849
557.4285577,0.349936278,0.499608351,0.413615934
557.486868,0.342655902,0.490333377,0.4044674
557.5451749,0.336021173,0.473661332,0.391976084
557.6034784,0.330917712,0.462041336,0.383923394
557.6617784,0.323731187,0.454472958,0.379534247
557.720075,0.319186809,0.453762141,0.379943787
557.7783681,0.311301744,0.440467113,0.370386534
557.8366578,0.306636941,0.426850613,0.358796709
557.8949441,0.303009753,0.41692679,0.351059498
557.9532269,0.300112611,0.416921315,0.348901731
558.0115063,0.29417212,0.41117495,0.345758803
558.0697822,0.293778718,0.408936786,0.343815684
558.1280547,0.290349267,0.402193195,0.335616742
558.1863238,0.282121918,0.393735354,0.323230906
558.2445894,0.277525745,0.387873645,0.31862867
558.3028516,0.274922741,0.385834512,0.319314818
558.3611103,0.270591707,0.375927732,0.313359123
558.4193656,0.273277736,0.378442813,0.316582377
558.4776174,0.268879258,0.372334074,0.309277744
558.5358658,0.260047722,0.361921729,0.299394703
558.5941108,0.259074417,0.36140975,0.297628184
558.6523524,0.265616923,0.378244523,0.306713592
558.7105904,0.2901883,0.420937607,0.336854588
558.7688251,0.329227414,0.490088879,0.388734483
558.8270563,0.351500453,0.509722905,0.413922652
558.8852841,0.3603991,0.516760874,0.423851011
558.9435084,0.356674374,0.509092291,0.421686107
559.0017293,0.351356298,0.501898881,0.412062999
559.0599467,0.346903245,0.493983987,0.404576301
559.1181607,0.340293366,0.479479734,0.394230132
559.1763713,0.335724396,0.471976675,0.385408543
559.2345784,0.332748369,0.468524576,0.38311041
559.2927821,0.323121308,0.456976358,0.373013961
559.3509824,0.316086657,0.44390837,0.366760209
559.4091792,0.310921766,0.433022759,0.357867001
559.4673725,0.308649445,0.422647686,0.350687408
559.5255624,0.299958755,0.415320773,0.342593489
559.5837489,0.29819588,0.415216655,0.343189054
559.641932,0.290369333,0.404887565,0.339081163
559.7001116,0.281966395,0.395695843,0.331031521
559.7582877,0.28373027,0.401348646,0.333578887
559.8164604,0.292299288,0.416007988,0.344466967
559.8746297,0.31448088,0.452569981,0.373406668
559.9327956,0.341045816,0.498554571,0.405703741
559.990958,0.35678302,0.510273434,0.42274127
560.0491169,0.358872295,0.508275982,0.423889762
560.1072724,0.350029765,0.494484081,0.414203947
560.1654245,0.341620154,0.479757264,0.400521195
560.2235731,0.330551066,0.467487368,0.392119535
560.2817183,0.324428314,0.459108753,0.386037682
560.3398601,0.317786227,0.452843275,0.380176215
560.3979984,0.312772552,0.454265478,0.374898128
560.4561333,0.311220324,0.450740662,0.375265998
560.5142647,0.308534476,0.44355131,0.369246411
560.5723927,0.300951727,0.428451802,0.357291706
560.6305172,0.293728952,0.414594436,0.34807658
560.6886384,0.291393846,0.406154096,0.343425903
560.746756,0.292216479,0.414062122,0.34660372
560.8048703,0.287132698,0.404420472,0.337183237
560.862981,0.281245278,0.393091855,0.326976525
560.9210884,0.277216033,0.384478687,0.322939224
560.9791923,0.274511275,0.383373953,0.322040542
561.0372928,0.271789227,0.377381855,0.316093069
561.0953898,0.266967867,0.372901564,0.310448632
561.1534834,0.26181618,0.364276457,0.302875244
561.2115735,0.259814625,0.360398575,0.292725879
561.2696602,0.252383249,0.355134954,0.29537411
561.3277435,0.249111631,0.341544511,0.290319006
561.3858233,0.245145869,0.331087213,0.28238254
561.4438997,0.240522057,0.326312333,0.27648741
561.5019726,0.240213784,0.33186644,0.279268067
561.5600421,0.252681285,0.363436424,0.296789451
561.6181082,0.281612536,0.419475957,0.337328039
561.6761708,0.312664547,0.458018244,0.375981709
561.73423,0.325846689,0.467976481,0.386764702
561.7922857,0.328932492,0.470042291,0.388807759
561.850338,0.325748361,0.463127156,0.381442943
561.9083869,0.320697366,0.452903266,0.376330658
561.9664323,0.312938109,0.44265733,0.370863235
562.0244743,0.306299992,0.434827031,0.363104736
562.0825128,0.299045562,0.424482014,0.353928135
562.1405479,0.292304591,0.417489714,0.34794869
562.1985796,0.285700365,0.40907581,0.341895625
562.2566078,0.280388547,0.404355636,0.335470138
562.3146326,0.27842599,0.396776767,0.332407924
562.3726539,0.274265645,0.391664944,0.326529307
562.4306718,0.270696629,0.389298285,0.32050604
562.4886862,0.271430602,0.384669671,0.319549129
562.5466973,0.273602409,0.387816516,0.3204405
562.6047048,0.290928181,0.419910256,0.342564539
562.662709,0.322813781,0.479189718,0.387917091
562.7207096,0.348841906,0.513059518,0.416532177
562.7787069,0.353750825,0.504676923,0.416364751
562.8367007,0.355091895,0.507137747,0.418074705
562.8946911,0.349833169,0.499396328,0.413280522
562.952678,0.342914737,0.492358358,0.40584095
563.0106615,0.337382749,0.484538925,0.399650986
563.0686415,0.334445887,0.479340106,0.394515841
563.1266181,0.331165785,0.471510408,0.386201242
563.1845913,0.322027832,0.454720726,0.373418288
563.242561,0.313736528,0.438012292,0.360269809
563.3005273,0.312440602,0.43352225,0.357629713
563.3584902,0.305820695,0.422990828,0.347443035
563.4164496,0.297380685,0.418420127,0.342319126
563.4744055,0.294983652,0.417462667,0.343486658
563.532358,0.290934105,0.41415952,0.339431589
563.5903071,0.283524445,0.40569585,0.331093247
563.6482528,0.278827649,0.397690449,0.324628933
563.706195,0.271483011,0.383543589,0.314136996
563.7641337,0.2662079,0.375427353,0.307616439
563.822069,0.262692995,0.362789968,0.303685041
563.8800009,0.255172412,0.353113261,0.295414401
563.9379294,0.248631221,0.346575436,0.289364442
563.9958544,0.247402753,0.343688863,0.285430881
564.0537759,0.241724435,0.336027527,0.276986748
564.111694,0.240247138,0.339965087,0.278662468
564.1696087,0.236185924,0.334174379,0.275347233
564.2275199,0.235892114,0.326799237,0.273329404
564.2854277,0.230375341,0.318742013,0.26551368
564.3433321,0.229890126,0.322306364,0.267041779
564.401233,0.228129457,0.319092939,0.266111917
564.4591305,0.227343746,0.314588655,0.262991099
564.5170245,0.235226219,0.332540534,0.271432411
564.5749151,0.259691368,0.383969184,0.309558157
564.6328022,0.28648131,0.424014609,0.345756407
564.690686,0.299543988,0.430562738,0.35227097
564.7485662,0.297459017,0.422228663,0.348522313
564.8064431,0.291076901,0.41513758,0.34103817
564.8643164,0.286558963,0.410724818,0.334340153
564.9221864,0.286475984,0.405522789,0.333705869
564.9800529,0.280343498,0.39725901,0.327164806
565.037916,0.276609541,0.39576767,0.32448193
565.0957756,0.273269586,0.388665878,0.320585188
565.1536318,0.271210864,0.381278668,0.314002997
565.2114845,0.260987799,0.367243922,0.300190238
565.2693338,0.2580205,0.36625349,0.298665552
565.3271797,0.257270823,0.366847036,0.299197634
565.3850221,0.263421518,0.374115405,0.306538827
565.4428611,0.280303436,0.409802014,0.328053416
565.5006966,0.317640597,0.478433077,0.376756681
565.5585287,0.348823372,0.511230771,0.412254332
565.6163574,0.352712879,0.514675045,0.417944855
565.6741826,0.349910219,0.506191846,0.415269419
565.7320044,0.34645004,0.497274492,0.408941019
565.7898227,0.340903764,0.480830141,0.400276126
565.8476376,0.332759222,0.47032051,0.391605181
565.9054491,0.328680927,0.465367354,0.38893436
565.9632571,0.323272354,0.456978429,0.385015371
566.0210617,0.312183942,0.443061392,0.372335713
566.0788628,0.311108448,0.440097714,0.3682423
566.1366605,0.303391142,0.425791768,0.35864814
566.1944548,0.294325118,0.413531298,0.350578799
566.2522456,0.287968417,0.408328999,0.342986016
566.310033,0.283775455,0.405251355,0.33932952
566.3678169,0.275940919,0.390029269,0.329828715
566.4255974,0.270904244,0.383542498,0.319509953
566.4833744,0.268498339,0.379919914,0.318138895
566.5411481,0.266137438,0.376341896,0.313914208
566.5989182,0.262909619,0.374903498,0.309874207
566.656685,0.26306261,0.37553275,0.311418172
566.7144482,0.257831274,0.366504657,0.305775888
566.7722081,0.250601664,0.356964158,0.296029244
566.8299645,0.244382761,0.345367047,0.287778558
566.8877175,0.238586346,0.33693453,0.280361861
566.945467,0.235091803,0.333314565,0.275334059
567.0032131,0.234760271,0.333276306,0.273891066
567.0609557,0.2271625,0.322804557,0.265449112
567.1186949,0.224203748,0.318339924,0.260992794
567.1764307,0.226288207,0.316224475,0.26095712
567.234163,0.226168377,0.315284999,0.257674531
567.2918919,0.223183529,0.311415989,0.254177381
567.3496174,0.217995131,0.306332177,0.249189112
567.4073394,0.212760001,0.299041878,0.242536976
567.4650579,0.210688192,0.294903354,0.239543122
567.522773,0.210646814,0.295137691,0.238582583
567.5804847,0.216902608,0.315839741,0.250724857
567.638193,0.240227143,0.355606675,0.282471273
567.6958978,0.263952457,0.392312826,0.314323264
567.7535991,0.271125189,0.393455964,0.317752579
567.811297,0.269447888,0.390563488,0.316117878
567.8689915,0.269059614,0.382993098,0.314199687
567.9266826,0.269124087,0.381031003,0.31259505
567.9843702,0.267311161,0.378170444,0.311101352
568.0420543,0.259554342,0.371729146,0.308447857
568.099735,0.251446848,0.355742503,0.296686154
568.1574123,0.25062029,0.353447451,0.291184336
568.2150861,0.247681221,0.350836275,0.286137218
568.2727565,0.245429123,0.343477895,0.282627507
568.3304235,0.249453553,0.350314407,0.287261563
568.388087,0.268181603,0.390318172,0.3124564
568.4457471,0.304479642,0.460570473,0.365199736
568.5034037,0.332214076,0.488110845,0.395196362
568.5610569,0.340203792,0.493098277,0.403660832
568.6187066,0.340021411,0.486552966,0.400272079
568.676353,0.333440012,0.47575341,0.3930171
568.7339958,0.326009573,0.468388325,0.38556295
568.7916353,0.318852158,0.460049087,0.377007504
568.8492712,0.315779692,0.451471353,0.371189372
568.9069038,0.308867579,0.4373272,0.365984393
568.9645329,0.307321093,0.431694566,0.361434559
569.0221586,0.302317309,0.425531492,0.354510691
569.0797808,0.294640684,0.412826014,0.346118083
569.1373996,0.293758528,0.409194808,0.341137919
569.1950149,0.290911653,0.40204752,0.336504226
569.2526268,0.285455762,0.397451614,0.330119828
569.3102353,0.279248336,0.393485859,0.323992421
569.3678403,0.272111269,0.38424767,0.315479505
569.4254419,0.270239245,0.385468654,0.314931849
569.48304,0.266219009,0.37796837,0.311365598
569.5406347,0.26213325,0.375288773,0.309460326
569.598226,0.259579911,0.371998904,0.303778075
569.6558138,0.252464526,0.361920323,0.297740842
569.7133982,0.246343338,0.349899268,0.290952353
569.7709791,0.243954017,0.345878207,0.287686344
569.8285566,0.240585253,0.338385555,0.28130598
569.8861307,0.233597247,0.328469665,0.272516712
569.9437013,0.233480735,0.328653738,0.27257215
570.0012685,0.230639253,0.321358007,0.264442493
570.0588322,0.22508433,0.315613242,0.260702715
570.1163925,0.222833815,0.310396847,0.258108949
570.1739494,0.221948792,0.308965406,0.256667748
570.2315028,0.215901585,0.30287941,0.248900694
570.2890528,0.212947013,0.300721657,0.244909089
570.3465993,0.207633183,0.28989869,0.236553302
570.4041424,0.204583026,0.285260709,0.234385144
570.461682,0.199401072,0.280186572,0.231696402
570.5192183,0.196991213,0.272969083,0.226570443
570.576751,0.196924295,0.274302724,0.227101794
570.6342804,0.195889775,0.276460416,0.228410028
570.6918063,0.199755345,0.285428976,0.235677311
570.7493287,0.211778015,0.304811236,0.251276336
570.8068477,0.229435487,0.332870717,0.272771582
570.8643633,0.247207588,0.352617612,0.291983748
570.9218754,0.249440832,0.351068667,0.291982361
570.9793841,0.244333176,0.344768516,0.287818899
571.0368893,0.239693069,0.33730215,0.282794527
571.0943911,0.235449564,0.329203431,0.277286391
571.1518895,0.232171063,0.324535474,0.271133864
571.2093844,0.228407786,0.321856966,0.266444649
571.2668759,0.226452343,0.318449478,0.263549957
571.324364,0.227485321,0.325100866,0.266672395
571.3818486,0.233643297,0.334221756,0.272819716
571.4393297,0.254895172,0.377899793,0.301378581
571.4968074,0.291661421,0.444752672,0.354043042
571.5542817,0.316996709,0.469974598,0.381150477
571.6117526,0.323340261,0.471489117,0.383686945
571.66922,0.322427685,0.45837532,0.371912634
571.7266839,0.316360061,0.454379988,0.36879248
571.7841444,0.309355543,0.442352141,0.363626536
571.8416015,0.304381622,0.429382218,0.353096773
571.8990552,0.294399613,0.419582615,0.345454618
571.9565054,0.291117355,0.413074132,0.341025122
572.0139521,0.284949069,0.403041261,0.333433495
572.0713954,0.280372888,0.396394717,0.327886458
572.1288353,0.274478755,0.3888891,0.320912419
572.1862717,0.269559582,0.38305123,0.317382215
572.2437047,0.267277005,0.377914797,0.313971199
572.3011343,0.263684749,0.373118806,0.305764718
572.3585604,0.267405459,0.37848424,0.308677116
572.4159831,0.267740013,0.377992966,0.310640264
572.4734023,0.264451672,0.371686508,0.307385755
572.5308181,0.261060221,0.36535521,0.301382966
572.5882305,0.253640308,0.355426304,0.293024548
572.6456394,0.247921156,0.351390526,0.289867303
572.7030448,0.240822148,0.337998914,0.279469542
572.7604469,0.242723435,0.338228404,0.277711022
572.8178454,0.241854893,0.33751789,0.276149934
572.8752406,0.241987619,0.332662601,0.273958165
572.9326323,0.2359583,0.3216054,0.268197848
572.9900206,0.23500281,0.322584781,0.267781455
573.0474054,0.230939725,0.316028784,0.261529549
573.1047868,0.222886553,0.30678742,0.251982554
573.1621647,0.219497044,0.30103694,0.249849652
573.2195392,0.21452696,0.296719462,0.246166017
573.2769103,0.2114671,0.29080061,0.240433568
573.3342779,0.205016205,0.286357204,0.235367525
573.3916421,0.202256603,0.282317984,0.234112041
573.4490028,0.202320226,0.281109065,0.233248511
573.5063601,0.198742319,0.277633487,0.229580277
573.563714,0.195960347,0.270954318,0.22686605
573.6210644,0.194517513,0.267616297,0.223409711
573.6784114,0.191665948,0.266552373,0.221709315
573.7357549,0.190827531,0.267105532,0.220426851
573.793095,0.185270709,0.255523225,0.213901063
573.8504317,0.181717498,0.251957702,0.21046289
573.9077649,0.183774372,0.25480799,0.212785713
573.9650947,0.18622985,0.26283745,0.216295779
574.022421,0.198142808,0.284826004,0.233527749
574.0797439,0.211893435,0.302618429,0.248494903
574.1370634,0.22022669,0.307663358,0.254662056
574.1943794,0.217390745,0.304355799,0.251082888
574.251692,0.215599768,0.302145,0.249618222
574.3090011,0.214500047,0.299023038,0.248613359
574.3663068,0.214214459,0.295690639,0.246479863
574.423609,0.210820201,0.289390658,0.241061403
574.4809079,0.212014656,0.295253349,0.245281936
574.5382032,0.221849764,0.314077731,0.257469074
574.5954952,0.252088938,0.372790843,0.296156619
574.6527837,0.28802509,0.42313143,0.34085244
574.7100687,0.299621828,0.429933545,0.351474024
574.7673503,0.295735714,0.422441778,0.347472918
574.8246285,0.289069416,0.411595974,0.33716101
574.8819032,0.289846586,0.412641665,0.337429524
574.9391745,0.287040482,0.407525633,0.331984897
574.9964423,0.278281081,0.397221855,0.322548239
575.0537067,0.273513108,0.391582226,0.317687615
575.1109677,0.268061305,0.380829998,0.310152046
575.1682252,0.263103678,0.371973398,0.303678428
575.2254793,0.261354231,0.368940738,0.303263951
575.28273,0.258156262,0.363436686,0.298393027
575.3399772,0.258547294,0.371384691,0.301551532
575.3972209,0.265487107,0.380481375,0.312148655
575.4544612,0.266398933,0.379867355,0.312794255
575.5116981,0.263037516,0.375155335,0.310842408
575.5689316,0.257220251,0.361958994,0.301765519
575.6261616,0.252161181,0.360187302,0.297317961
575.6833881,0.249688764,0.35842797,0.294438329
575.7406112,0.248812185,0.354930678,0.292184624
575.7978309,0.241809307,0.341578471,0.27864699
575.8550472,0.240141843,0.339026251,0.276136972
575.91226,0.235346942,0.331515233,0.269139529
575.9694693,0.229648657,0.324813318,0.264711827
576.0266752,0.225917037,0.319887371,0.262479194
576.0838777,0.221722591,0.316780058,0.259980682
576.1410767,0.217091436,0.310477058,0.255333528
576.1982723,0.215717008,0.306873441,0.251617183
576.2554645,0.21278436,0.299271719,0.247601856
576.3126532,0.210294504,0.296878603,0.242252363
576.3698385,0.207496123,0.294161607,0.240917799
576.4270203,0.206400247,0.29070982,0.239471574
576.4841987,0.20341536,0.284241942,0.235202246
576.5413737,0.199658424,0.282605926,0.232803628
576.5985452,0.196971232,0.278017296,0.227224065
576.6557132,0.198605883,0.275907294,0.22790375
576.7128779,0.197939369,0.274523798,0.227490216
576.770039,0.195835388,0.267231723,0.223597086
576.8271968,0.189050775,0.261145945,0.214618113
576.8843511,0.188083132,0.257599262,0.212669175
576.941502,0.181486962,0.251952943,0.207323816
576.9986494,0.176859403,0.24707081,0.204737732
577.0557934,0.174629771,0.245689535,0.199722235
577.1129339,0.175041995,0.240006373,0.1987525
577.170071,0.16939084,0.232025303,0.190489054
577.2272047,0.167413245,0.232997377,0.192798732
577.2843349,0.167229022,0.236392289,0.193994542
577.3414617,0.175740887,0.254125764,0.204541069
577.398585,0.184376281,0.265947746,0.213794151
577.4557049,0.190504039,0.273981461,0.222061378
577.5128214,0.188891948,0.267353402,0.217212866
577.5699344,0.1879992,0.267803385,0.216449735
577.627044,0.18888898,0.267950641,0.215778482
577.6841501,0.188483691,0.27029537,0.216789873
577.7412528,0.192074734,0.278515524,0.221172732
577.7983521,0.213907034,0.323126066,0.250542386
577.8554479,0.244988206,0.373545582,0.294979787
577.9125403,0.263103035,0.390051457,0.313333491
577.9696292,0.266712383,0.391146125,0.314179356
578.0267147,0.265697519,0.38507539,0.31339412
578.0837968,0.26006093,0.371205908,0.306048283
578.1408754,0.257568042,0.36930108,0.302155368
578.1979506,0.250742153,0.359631444,0.292984195
578.2550223,0.246757135,0.3575707,0.289576617
578.3120906,0.24398007,0.350460663,0.286020034
578.3691554,0.241305106,0.343305009,0.281657414
578.4262169,0.238301532,0.345596608,0.28239498
578.4832748,0.250201867,0.365550662,0.297097439
